date,BTC,ETH,XRP,LTC,DASH,XEM,ETC,XMR,NEO,ZEC,QTUM,STEEM,WAVES,SC,GNO,LSK,GNT,REP,DOGE,SNT,XLM,GBYTE,DCR,FCT,DGB,OMG,BAT,PIVX,NXT
1501459200000.0,2746.99998906,0.07077899,5.865e-05,0.01455179,0.06222663,5.896e-05,0.00495817,0.01450881,0.00260666,0.06335107,0.002,0.00046809,0.00099652,2.92e-06,0.06520644,0.00065778,8.498e-05,0.00616602,6.2e-07,1.848e-05,5.8e-06,0.17015687,0.00960022,0.00622268,5.84e-06,0.0004348,3.677e-05,0.00070598,3.641e-05
1501545600000.0,2858.2500105,0.070297,5.728e-05,0.01468992,0.0624997,5.791e-05,0.00481,0.01393401,0.002567,0.06011759,0.00208448,0.0004455,0.00096016,2.83e-06,0.06600411,0.00066499,8.122e-05,0.00570144,5.9e-07,1.849e-05,5.62e-06,0.162,0.01010953,0.005622,5.76e-06,0.00042907,3.63e-05,0.000672,3.687e-05
1501632000000.0,2738.97997806,0.08250059,6.499e-05,0.01577776,0.067589,6.652e-05,0.00534995,0.01612002,0.00287557,0.06914659,0.0023798,0.00048605,0.00108554,3.16e-06,0.07013892,0.00075056,9.46e-05,0.00652668,6.5e-07,2.012e-05,6.57e-06,0.19646742,0.0107,0.00702921,7.06e-06,0.00048624,4.465e-05,0.00073995,5.125e-05
1501718400000.0,2690.00001116,0.0805,6.333e-05,0.0155,0.06760914,8.18e-05,0.00535897,0.01613634,0.00303,0.0700688,0.00232014,0.00046594,0.00132031,3.24e-06,0.07358008,0.00078016,9.28e-05,0.00637771,6.6e-07,2.004e-05,6.83e-06,0.2117404,0.01078505,0.00731829,6.92e-06,0.00051025,4.293e-05,0.0007298,6.764e-05
1501804800000.0,2790.9,0.08030001,6.245e-05,0.0151737,0.06698,8.216e-05,0.00549268,0.01558048,0.00392,0.06778348,0.00272009,0.0004575,0.00137153,3.26e-06,0.07147519,0.000745,0.00010376,0.00626483,6.3e-07,2.017e-05,6.77e-06,0.214,0.010316,0.0067403,6.86e-06,0.00069817,5.165e-05,0.00072752,5.901e-05
1501891200000.0,2863.0,0.07690002,6.035e-05,0.01499217,0.06511295,7.895e-05,0.005186,0.015755,0.00361,0.06510005,0.00276181,0.00045149,0.00128,3.12e-06,0.0697989,0.00072848,0.00010179,0.00603679,6.2e-07,1.957e-05,7.9e-06,0.2032653,0.010005,0.00654751,6.54e-06,0.00097999,4.919e-05,0.000724,5.422e-05
1501977600000.0,3245.00000924,0.0778163,5.637e-05,0.01415505,0.05894523,7.059e-05,0.00480001,0.01491118,0.00436,0.06288276,0.002858,0.00041081,0.00132147,2.96e-06,0.06498297,0.00066978,9.42e-05,0.00584251,6.3e-07,2.005e-05,7.35e-06,0.19095758,0.00944999,0.00662,6.13e-06,0.00111442,4.835e-05,0.00065037,4.528e-05
1502064000000.0,3238.0,0.082,5.59e-05,0.01404536,0.0587924,7.797e-05,0.00477,0.0148008,0.00493265,0.06420573,0.00324323,0.00042951,0.00160722,2.88e-06,0.06500001,0.00067142,9.985e-05,0.00584426,6.1e-07,1.935e-05,7.04e-06,0.1800052,0.00950079,0.00632448,5.91e-06,0.00085322,5.173e-05,0.000601,4.1e-05
1502150400000.0,3405.0,0.0792,5.261e-05,0.01352,0.05780456,8.391e-05,0.00448,0.01480001,0.005744,0.061553,0.00384,0.00039013,0.00165027,2.75e-06,0.06099945,0.00063254,9.053e-05,0.00554196,5.7e-07,2.106e-05,6.53e-06,0.1136,0.00901144,0.00620547,5.46e-06,0.00093669,5.018e-05,0.00058704,4.57e-05
1502236800000.0,3410.0,0.08675659,5.693e-05,0.0143199,0.0598,8.076e-05,0.00466107,0.01525985,0.00537125,0.07200009,0.00341454,0.00040301,0.00156503,2.76e-06,0.06110294,0.0006977,8.906e-05,0.00625,5.8e-07,2.162e-05,6.95e-06,0.1269999,0.00918295,0.00609,5.6e-06,0.00107984,5.039e-05,0.00058,4.188e-05
1502323200000.0,3330.0,0.08841115,5.499e-05,0.01423011,0.0593,8.389e-05,0.00457703,0.01530491,0.006769,0.07227175,0.00378003,0.00039202,0.00157007,2.7e-06,0.06501699,0.000679,9.046e-05,0.00682,5.8e-07,1.967e-05,6.91e-06,0.11386143,0.00881804,0.0062,5.29e-06,0.00102551,4.843e-05,0.00059,4.332e-05
1502409600000.0,3420.0,0.08688857,5.289e-05,0.013664,0.0585,8.627e-05,0.00444297,0.0144598,0.01106707,0.06807998,0.004938,0.00035983,0.00164689,2.47e-06,0.06398705,0.00063799,8.252e-05,0.00660294,5.6e-07,1.984e-05,6.41e-06,0.1021,0.00829965,0.00572913,4.48e-06,0.00175502,5.938e-05,0.00063,3.821e-05
1502496000000.0,3625.30000003,0.0845,4.886e-05,0.01288,0.05669,8.061e-05,0.00412501,0.01393831,0.009375,0.06482723,0.0041011,0.0003119,0.00152511,2.29e-06,0.05660215,0.00060735,9.273e-05,0.00614492,5e-07,2.206e-05,5.85e-06,0.102,0.00732323,0.00526771,4.59e-06,0.00199,6.299e-05,0.0005719,3.53e-05
1502582400000.0,3869.5,0.07989982,4.45e-05,0.0119011,0.0528214,7.194e-05,0.00377316,0.0127,0.0097552,0.0574131,0.00363998,0.00037999,0.00129937,2e-06,0.05212873,0.00061799,8e-05,0.00588026,4.8e-07,1.765e-05,5.2e-06,0.09800023,0.00679,0.00512803,3.87e-06,0.0016,5.429e-05,0.0005283,2.98e-05
1502668800000.0,4031.50000013,0.07291001,4.08e-05,0.01108212,0.0486496,6.36e-05,0.00350536,0.01173,0.01194995,0.05312937,0.00377853,0.000326,0.00117976,1.8e-06,0.04560058,0.00055557,6.839e-05,0.0050712,4.4e-07,1.569e-05,4.49e-06,0.079989,0.00633775,0.00423473,3.38e-06,0.00172,5.254e-05,0.00046945,3.214e-05
1502755200000.0,4320.0,0.06939781,3.888e-05,0.01057053,0.04601006,5.939e-05,0.00323362,0.011598,0.01112,0.0487,0.00355,0.00028108,0.00109016,1.56e-06,0.04101893,0.000527,6.127e-05,0.00465792,4e-07,1.42e-05,4.07e-06,0.07181004,0.00541003,0.00398082,2.72e-06,0.001617,4.527e-05,0.00040678,2.518e-05
1502841600000.0,4164.0,0.069001,3.8e-05,0.0103149,0.0489,6.018e-05,0.00325918,0.01178,0.01139,0.05123,0.00355998,0.00028454,0.001143,1.82e-06,0.0425,0.0005252,6.419e-05,0.00504287,4.1e-07,1.44e-05,4.17e-06,0.08200108,0.00723498,0.00432632,3.51e-06,0.001619,4.739e-05,0.00046224,2.613e-05
1502928000000.0,4364.10000011,0.068509,3.65e-05,0.009999,0.05286883,5.838e-05,0.003212,0.01117577,0.01039,0.04942363,0.0032871,0.00027,0.001096,1.69e-06,0.04194119,0.00050858,6.128e-05,0.004885,3.9e-07,1.37e-05,4e-06,0.0862267,0.00596436,0.00442576,3.13e-06,0.002019,5.051e-05,0.00043341,2.49e-05
1503014400000.0,4254.0,0.07003985,3.672e-05,0.01021,0.05460004,5.7e-05,0.00323923,0.01112922,0.00949794,0.04819275,0.00303496,0.00027426,0.00106303,1.63e-06,0.0411724,0.00048976,5.825e-05,0.0047541,4e-07,1.421e-05,4.04e-06,0.08400008,0.00563642,0.00463299,3.03e-06,0.00193583,5.855e-05,0.00039543,2.539e-05
1503100800000.0,4070.00000003,0.0713,3.84e-05,0.01139658,0.05444308,5.934e-05,0.00330273,0.0114,0.00955,0.04836879,0.00281989,0.00026003,0.00104699,1.64e-06,0.03720573,0.00049914,5.7e-05,0.00465994,4e-07,1.321e-05,4.09e-06,0.07444444,0.00583397,0.00530131,3.04e-06,0.00178354,5.176e-05,0.00041169,2.486e-05
1503187200000.0,4154.0,0.07040001,3.667e-05,0.01082008,0.06850411,6.175e-05,0.00325015,0.01350002,0.00956958,0.05599991,0.00281171,0.00028974,0.00107286,1.63e-06,0.03961914,0.00073202,6.064e-05,0.00473,3.9e-07,1.303e-05,3.96e-06,0.08299996,0.00650706,0.00500612,2.92e-06,0.001878,5.09e-05,0.00045298,2.501e-05
1503273600000.0,4072.8827,0.07354999,3.891e-05,0.01125971,0.07189999,6.637e-05,0.00339683,0.01349046,0.00937,0.05941898,0.002951,0.00039,0.001194,1.91e-06,0.04167452,0.0008947,6.686e-05,0.00507312,4.1e-07,1.362e-05,4.36e-06,0.08696829,0.00645,0.0055328,3.93e-06,0.002079,5.06e-05,0.00049,2.811e-05
1503360000000.0,3985.0,0.08048995,5e-05,0.01204997,0.07009355,6.35e-05,0.00365019,0.01941016,0.00886,0.05942015,0.00281277,0.00031537,0.0010901,1.69e-06,0.04388787,0.000684,7.045e-05,0.00552284,4.3e-07,1.27e-05,5.01e-06,0.08852902,0.0068643,0.006,3.4e-06,0.00190851,4.897e-05,0.00047,2.724e-05
1503446400000.0,4057.00000007,0.076973,5.944e-05,0.01132,0.07169348,6.218e-05,0.00355003,0.02217999,0.008793,0.0557,0.00270141,0.00031062,0.00109997,1.67e-06,0.04070836,0.00071696,6.981e-05,0.00519868,4.1e-07,1.219e-05,5.32e-06,0.08687889,0.00635069,0.00583701,3.26e-06,0.00187,4.629e-05,0.00047114,2.663e-05
1503532800000.0,4132.0,0.07650765,5.93e-05,0.01325988,0.07084,6.055e-05,0.00369003,0.0218,0.00965002,0.0550618,0.00290779,0.00031421,0.0011174,1.7e-06,0.0384998,0.00074,6.793e-05,0.005361,4.2e-07,1.23e-05,4.87e-06,0.08205375,0.00634674,0.00578569,3.16e-06,0.00199,4.833e-05,0.000498,2.976e-05
1503619200000.0,4307.36,0.07524996,5.014e-05,0.01152093,0.0725,6.201e-05,0.00350726,0.01996909,0.0097849,0.05272199,0.00323143,0.00031196,0.00117051,1.62e-06,0.03600649,0.0008592,7.291e-05,0.005308,4.2e-07,1.225e-05,4.38e-06,0.08437157,0.00720626,0.00621606,3.09e-06,0.0019534,4.772e-05,0.000498,2.701e-05
1503705600000.0,4365.0,0.07562001,4.979e-05,0.01174576,0.07292942,6.275e-05,0.00348004,0.02487826,0.00922,0.05468,0.00305,0.00033918,0.00121663,1.57e-06,0.03658301,0.00099444,6.644e-05,0.00585968,4e-07,1.168e-05,4.71e-06,0.08352792,0.00796165,0.00653,2.94e-06,0.00188067,4.663e-05,0.000562,2.637e-05
1503792000000.0,4331.88,0.07647,4.835e-05,0.01186,0.0915,6.251e-05,0.00353332,0.03170176,0.008894,0.0693,0.0036189,0.00037,0.00122753,1.67e-06,0.0408,0.00132695,6.821e-05,0.00679501,4.1e-07,1.177e-05,4.9e-06,0.08720983,0.00881786,0.0072894,3.03e-06,0.00191219,4.775e-05,0.000729,2.565e-05
1503878400000.0,4343.0,0.08033823,4.647e-05,0.01395,0.08419953,6.3e-05,0.0037,0.03005,0.00918719,0.06297009,0.0036659,0.00035574,0.0011988,1.8e-06,0.04851229,0.0015779,7.225e-05,0.00645,4e-07,1.189e-05,4.56e-06,0.10200095,0.0093876,0.00665713,3.12e-06,0.00192599,4.84e-05,0.00067976,2.654e-05
1503964800000.0,4384.00000001,0.07946001,5.145e-05,0.01419498,0.0813,6.382e-05,0.00361366,0.034,0.00880105,0.063,0.00378888,0.000357,0.00119164,1.99e-06,0.04489999,0.00145,7.011e-05,0.00602257,4.2e-07,1.133e-05,4.66e-06,0.09514972,0.00907,0.00706852,3.67e-06,0.00197012,5.227e-05,0.000705,2.601e-05
1504051200000.0,4599.0,0.0814,4.799e-05,0.01386155,0.0789,6.184e-05,0.00346,0.029,0.00730001,0.05882246,0.0042299,0.00032468,0.00118793,1.77e-06,0.03940001,0.00132346,7.083e-05,0.0054672,4.1e-07,1.084e-05,4.35e-06,0.09258333,0.00768002,0.00644995,3.71e-06,0.00208599,5.39e-05,0.0006396,2.418e-05
1504137600000.0,4575.0,0.0838,5.065e-05,0.01437,0.08138599,6.46e-05,0.00349467,0.02906307,0.00727103,0.05980001,0.00376,0.00032808,0.00118898,1.92e-06,0.03910295,0.00131,7.239e-05,0.00556484,4.5e-07,1.048e-05,4.62e-06,0.097,0.00836018,0.0066285,4.84e-06,0.00244999,5.235e-05,0.00061499,2.504e-05
1504224000000.0,4710.01,0.08224993,5.509e-05,0.01536106,0.08089613,7.161e-05,0.003568,0.02989023,0.0070499,0.06108245,0.00375,0.0003275,0.00125994,1.8e-06,0.03720001,0.001527,7.101e-05,0.00559,4.5e-07,1.035e-05,4.76e-06,0.0931,0.00801496,0.00624958,4.05e-06,0.002507,5.753e-05,0.00069999,2.391e-05
1504310400000.0,4890.0,0.07940026,5.161e-05,0.01783,0.081,6.818e-05,0.00458,0.02915005,0.0065,0.06278648,0.003852,0.0003224,0.00116011,1.84e-06,0.03820893,0.00150086,7.738e-05,0.00586,5.2e-07,9.94e-06,4.92e-06,0.0778,0.00831093,0.00668016,5.15e-06,0.0024575,5.943e-05,0.00081481,2.441e-05
1504396800000.0,4520.0,0.07629451,4.952e-05,0.01728999,0.07690643,6.432e-05,0.00440275,0.0273099,0.00697409,0.05550744,0.0035849,0.00029438,0.00113594,1.87e-06,0.0374412,0.001463,7.273e-05,0.00536203,4.9e-07,9.09e-06,4.55e-06,0.08089058,0.007861,0.00592694,4.77e-06,0.00238986,5.25e-05,0.00073677,2.34e-05
1504483200000.0,4596.0,0.07631,4.993e-05,0.01711,0.07735001,6.75e-05,0.00418672,0.0275,0.00672727,0.05734996,0.00343536,0.00030109,0.00111801,1.91e-06,0.03728927,0.00156365,7.799e-05,0.00544612,4.8e-07,8.99e-06,4.64e-06,0.07900001,0.00791,0.00597162,5.42e-06,0.00234739,5.312e-05,0.0007848,2.345e-05
1504569600000.0,4170.945,0.07043499,4.817e-05,0.015785,0.07458952,6.478e-05,0.00392798,0.02526463,0.00524319,0.05219,0.002741,0.00027034,0.00108545,1.67e-06,0.03352256,0.00140407,7.1e-05,0.00513799,4.4e-07,7.65e-06,4.17e-06,0.07790073,0.0074649,0.0056507,4.47e-06,0.00211,4.74e-05,0.0007292,2.124e-05
1504656000000.0,4394.99999999,0.072,4.927e-05,0.01669425,0.07440002,6.584e-05,0.00388513,0.02719929,0.005301,0.05222,0.0027888,0.00030054,0.00112375,1.76e-06,0.03266515,0.00140101,7.88e-05,0.00515293,4.5e-07,7.89e-06,4.25e-06,0.07889448,0.0077125,0.00575,4.5e-06,0.00252195,4.988e-05,0.00081804,2.09e-05
1504742400000.0,4585.1,0.07317678,5.03e-05,0.01760778,0.0759,6.577e-05,0.00421468,0.0266,0.00460002,0.05421848,0.00250981,0.000337,0.00110837,1.76e-06,0.03487663,0.0015413,9.98e-05,0.00514929,4.5e-07,9.11e-06,4.45e-06,0.06974384,0.00752,0.0057279,4.18e-06,0.002574,4.881e-05,0.0008801,2.338e-05
1504828800000.0,4630.0,0.072213,4.919e-05,0.01730001,0.07460335,6.384e-05,0.00400699,0.0265,0.00674,0.05411088,0.0032625,0.00033798,0.00106931,1.67e-06,0.03331206,0.00162001,8.71e-05,0.00512022,4.2e-07,8.24e-06,4.39e-06,0.06964587,0.00731009,0.00606403,3.9e-06,0.00280858,5.382e-05,0.00089115,2.305e-05
1504915200000.0,4280.10000002,0.07075,4.92e-05,0.016855,0.07704999,6.43e-05,0.0039,0.02726002,0.00604134,0.0517,0.00307,0.000316,0.001041,1.66e-06,0.03261078,0.001645,8.333e-05,0.00516017,4.1e-07,7.4e-06,4.24e-06,0.06944998,0.00734994,0.00610048,3.8e-06,0.00265241,5.005e-05,0.00086797,2.25e-05
1505001600000.0,4320.28999999,0.07042795,4.905e-05,0.01640963,0.07516625,6.358e-05,0.003751,0.02685,0.0052,0.05071,0.00319,0.00032335,0.00101727,1.62e-06,0.03248529,0.00164752,7.827e-05,0.00510461,4e-07,7.31e-06,4.15e-06,0.06715,0.00710814,0.00580378,3.75e-06,0.002865,5.051e-05,0.00085888,2.123e-05
1505088000000.0,4220.0,0.070362,5.107e-05,0.01587,0.07610295,6.12e-05,0.003588,0.0265,0.0055756,0.05123344,0.00303992,0.0003115,0.0010362,1.6e-06,0.0308612,0.00160564,7.6e-05,0.00508562,3.6e-07,7.04e-06,3.96e-06,0.06701132,0.00674724,0.00556162,3.6e-06,0.0027038,4.762e-05,0.0008212,2.072e-05
1505174400000.0,4194.82149499,0.0706,5.099e-05,0.0161778,0.07541004,6.065e-05,0.00363247,0.0268,0.00518619,0.050529,0.00345001,0.00028624,0.00101875,1.58e-06,0.03019256,0.00161999,7.074e-05,0.00494675,3.5e-07,6.85e-06,4.08e-06,0.0688268,0.00691559,0.00548956,4.16e-06,0.00270497,5.061e-05,0.0007694,2.01e-05
1505260800000.0,4130.0,0.07094,5.02e-05,0.01580025,0.07837627,6.07e-05,0.00362043,0.0269025,0.00502007,0.05032869,0.00326959,0.0002919,0.00105399,1.57e-06,0.0304424,0.00170665,6.972e-05,0.0051,3.6e-07,6.83e-06,3.93e-06,0.0685869,0.00661296,0.0053,3.89e-06,0.00282189,5.099e-05,0.00075196,2.03e-05
1505347200000.0,3860.0,0.0714,5.093e-05,0.01597932,0.07700071,6.057e-05,0.00366,0.02854238,0.0051945,0.05144928,0.00300801,0.00032194,0.00101581,1.53e-06,0.03,0.00166793,7e-05,0.00533278,3.5e-07,6.82e-06,3.95e-06,0.06999812,0.00680124,0.00528386,3.81e-06,0.002744,4.957e-05,0.000812,1.987e-05
1505433600000.0,3213.5,0.06901999,5.29e-05,0.01391333,0.07379394,5.238e-05,0.00316754,0.02662222,0.00486107,0.050051,0.002509,0.00029351,0.00094608,1.39e-06,0.0278,0.00136349,6.38e-05,0.00488941,2.8e-07,6.23e-06,3.48e-06,0.06430649,0.00736111,0.00473123,3.45e-06,0.00249999,4.768e-05,0.00082305,1.839e-05
1505520000000.0,3700.59799999,0.0699899,4.999e-05,0.013999,0.077358,5.885e-05,0.00308891,0.02720717,0.00506499,0.05062684,0.002403,0.00030531,0.00101904,1.27e-06,0.03058459,0.001543,6.684e-05,0.0049371,2.5e-07,5.99e-06,3.29e-06,0.06425849,0.00794007,0.00492698,3.39e-06,0.0027,5.1e-05,0.00089242,1.862e-05
1505606400000.0,3670.00000001,0.06851006,4.953e-05,0.014069,0.08149999,5.8e-05,0.00302804,0.0259492,0.00558,0.04825,0.00231188,0.00030714,0.00101103,1.31e-06,0.0300327,0.00150624,6.585e-05,0.00478339,2.5e-07,5.76e-06,3.24e-06,0.06407,0.00817676,0.0048969,3.33e-06,0.0026901,5.924e-05,0.00084999,1.848e-05
1505692800000.0,3664.5,0.06995269,4.93e-05,0.01378099,0.08500001,5.718e-05,0.00300117,0.02567084,0.00539995,0.04820021,0.0023293,0.0002984,0.00098004,1.27e-06,0.02926432,0.00149101,6.688e-05,0.00476804,2.4e-07,5.9e-06,3.08e-06,0.06302092,0.00798621,0.00475382,3.31e-06,0.00268425,6.387e-05,0.0008806,1.879e-05
1505779200000.0,4086.0,0.07284501,4.75e-05,0.0137063,0.08262168,6.1e-05,0.00297244,0.02486111,0.00514875,0.04802,0.00243089,0.00029813,0.00106108,1.3e-06,0.02927831,0.0016323,6.935e-05,0.00461083,2.4e-07,7.39e-06,3.35e-06,0.0614,0.00757666,0.00486711,3.59e-06,0.00269654,5.931e-05,0.0008955,1.873e-05
1505865600000.0,3893.461,0.07244999,4.735e-05,0.0135,0.08327296,6.075e-05,0.00296527,0.025124,0.005079,0.048292,0.0022899,0.00027708,0.00105632,1.18e-06,0.02830542,0.00157479,6.665e-05,0.00465614,2.2e-07,6.24e-06,3.02e-06,0.06051804,0.008285,0.00476284,3.58e-06,0.00253074,5.382e-05,0.0008394,1.757e-05
1505952000000.0,3879.99,0.07310993,4.662e-05,0.01329,0.0882,5.945e-05,0.0029,0.024644,0.00507,0.04865,0.00226003,0.00028965,0.00104,1.16e-06,0.02747121,0.00154202,6.965e-05,0.00476,2.2e-07,6.18e-06,3.13e-06,0.05975,0.00928,0.00454165,3.82e-06,0.00234002,5.743e-05,0.00081707,1.739e-05
1506038400000.0,3580.15300048,0.0715,4.747e-05,0.01286896,0.09209987,5.82e-05,0.0028,0.0238,0.00482004,0.0488983,0.00203104,0.00027608,0.00101245,1.09e-06,0.02600005,0.00147918,6.728e-05,0.00467356,2e-07,5.8e-06,2.94e-06,0.0585611,0.00881416,0.00407278,3.49e-06,0.002249,5.582e-05,0.00080856,1.635e-05
1506124800000.0,3600.0,0.07282,4.78e-05,0.01319,0.09456393,5.81e-05,0.00281586,0.0242505,0.00517011,0.05420051,0.0020888,0.0002782,0.00104558,1.06e-06,0.02503416,0.0015969,6.687e-05,0.00464741,2.1e-07,5.89e-06,2.96e-06,0.05750003,0.008599,0.00434294,3.5e-06,0.00238447,5.434e-05,0.00078913,1.628e-05
1506211200000.0,3773.001,0.0755525,4.722e-05,0.01306934,0.0931,5.875e-05,0.00281394,0.02440999,0.00532627,0.0540108,0.00214296,0.00028281,0.00104784,1.24e-06,0.02536779,0.00157688,6.756e-05,0.00474002,2.5e-07,6.01e-06,3.15e-06,0.05900021,0.00975,0.004537,3.61e-06,0.002375,5.574e-05,0.000787,1.63e-05
1506297600000.0,3656.899,0.07736995,4.792e-05,0.01298243,0.09,5.853e-05,0.00285,0.0243828,0.00538009,0.05623291,0.00221981,0.00027654,0.0011,1.31e-06,0.02474184,0.00154381,6.772e-05,0.00486,2.5e-07,6.03e-06,3.13e-06,0.058599,0.00920999,0.00449841,3.68e-06,0.00235,5.39e-05,0.000768,1.628e-05
1506384000000.0,3931.12,0.0751999,4.71e-05,0.01333869,0.0885,5.901e-05,0.00280786,0.024,0.00664143,0.058967,0.00244643,0.000279,0.00107003,1.23e-06,0.02365788,0.00155707,6.557e-05,0.00480234,3e-07,5.9e-06,3.08e-06,0.05722398,0.00892999,0.00441711,3.61e-06,0.00254807,5.457e-05,0.00075471,1.633e-05
1506470400000.0,3879.3,0.074399,4.874e-05,0.01344226,0.0875272,5.906e-05,0.00297,0.02407001,0.006779,0.0596483,0.00247658,0.00027811,0.0012377,1.25e-06,0.02399517,0.00157176,6.679e-05,0.00485,3e-07,7e-06,3.19e-06,0.05644038,0.00859001,0.00457028,3.7e-06,0.002515,5.488e-05,0.00076665,1.7e-05
1506556800000.0,4204.0,0.07340511,4.974e-05,0.0134872,0.08357278,5.786e-05,0.00308908,0.02435732,0.0075556,0.06791,0.002435,0.00028543,0.00122719,1.29e-06,0.02922513,0.0015024,6.581e-05,0.00495,2.7e-07,6.92e-06,3.4e-06,0.0582014,0.00868884,0.004693,3.73e-06,0.00247181,5.518e-05,0.000767,1.802e-05
1506643200000.0,4196.99,0.0722,4.825e-05,0.01309143,0.08166599,5.655e-05,0.00316,0.02346,0.00710001,0.07459114,0.00250346,0.00034102,0.00113202,1.21e-06,0.03008478,0.001425,6.498e-05,0.00533651,2.6e-07,6.84e-06,3.31e-06,0.05828074,0.00825749,0.0045885,3.6e-06,0.00248879,5.951e-05,0.00075552,1.744e-05
1506729600000.0,4182.0,0.0703,4.744e-05,0.01269999,0.079101,5.69e-05,0.00304,0.02268445,0.00682003,0.069656,0.00239,0.00039582,0.001188,1.18e-06,0.0315,0.00136533,6.291e-05,0.00497175,2.6e-07,6.6e-06,3.15e-06,0.05698743,0.00820002,0.00438813,3.53e-06,0.00232501,5.671e-05,0.00073017,1.672e-05
1506816000000.0,4367.5,0.06971318,4.598e-05,0.01275,0.07520918,5.412e-05,0.00302198,0.0221,0.00784775,0.06372,0.002682,0.00033617,0.0011506,1.14e-06,0.03303039,0.00134002,6.108e-05,0.00485001,2.6e-07,6.99e-06,3.16e-06,0.05888421,0.00800001,0.00428561,3.62e-06,0.0023345,5.65e-05,0.0007384,1.763e-05
1506902400000.0,4413.0,0.06901,4.735e-05,0.01244728,0.07177514,5.609e-05,0.0029312,0.0212,0.00809,0.06002204,0.00283799,0.00031255,0.00112,1.11e-06,0.03044341,0.00125,5.856e-05,0.00469023,2.4e-07,7.12e-06,3.13e-06,0.05880002,0.00752007,0.00407205,4.14e-06,0.00222902,5.841e-05,0.000684,1.699e-05
1506988800000.0,4397.91204043,0.06783397,4.609e-05,0.01210015,0.06975,5.24e-05,0.00281946,0.02076246,0.00835,0.05849999,0.002726,0.00029405,0.001112,1.18e-06,0.02780972,0.0012318,5.775e-05,0.00436822,2.5e-07,6.71e-06,2.96e-06,0.05149811,0.00775001,0.00388966,3.6e-06,0.00208733,5.8e-05,0.00063437,1.6e-05
1507075200000.0,4308.0,0.06779898,4.71e-05,0.01208273,0.06840001,5.15e-05,0.0028484,0.02156947,0.00781468,0.05860555,0.0028767,0.00028406,0.0011,1.13e-06,0.02599561,0.0013318,5.71e-05,0.00453286,2.4e-07,6.13e-06,2.88e-06,0.04969008,0.007325,0.00386955,3.23e-06,0.00213895,6.126e-05,0.00081,1.56e-05
1507161600000.0,4209.0,0.06932899,5.06e-05,0.01212076,0.0718575,5.184e-05,0.00280333,0.02141767,0.00738998,0.0560376,0.0027,0.00027941,0.0011554,1.13e-06,0.02732658,0.00131208,5.849e-05,0.00447,2.4e-07,6.46e-06,2.8e-06,0.04524069,0.00733745,0.00401829,3.22e-06,0.0020419,5.766e-05,0.00077932,1.483e-05
1507248000000.0,4336.75372522,0.06827501,5.517e-05,0.01192002,0.0709046,4.873e-05,0.00275663,0.02118064,0.00748824,0.05923822,0.00283692,0.00026953,0.00114085,1.07e-06,0.02835437,0.00124701,5.35e-05,0.00437601,2.2e-07,6.32e-06,3.4e-06,0.047,0.00702001,0.00422815,3.09e-06,0.00203902,5.392e-05,0.00079357,1.46e-05
1507334400000.0,4373.32766255,0.07088,5.368e-05,0.01191,0.06999999,4.827e-05,0.00282,0.020818,0.007676,0.05900001,0.00270001,0.00027362,0.001136,1.06e-06,0.02856407,0.00121999,5.295e-05,0.00453541,2.4e-07,6.37e-06,4.22e-06,0.04419938,0.00699699,0.0040481,3.13e-06,0.00197994,5.316e-05,0.00083799,1.515e-05
1507420800000.0,4430.0001,0.07032593,5.411e-05,0.01183408,0.0702,4.725e-05,0.00278687,0.02060162,0.00808194,0.05720001,0.00279152,0.00027387,0.00112198,1.03e-06,0.02740019,0.00116043,4.952e-05,0.004511,2.4e-07,6.14e-06,4.68e-06,0.04046,0.00672015,0.00415,3e-06,0.001921,4.799e-05,0.0008023,1.801e-05
1507507200000.0,4628.99,0.067,6.099e-05,0.01153833,0.06500001,4.207e-05,0.00262318,0.01943237,0.00695109,0.05256099,0.00233852,0.00023857,0.0009557,8.9e-07,0.02431474,0.00101993,4.226e-05,0.00412422,2.2e-07,5.41e-06,4.05e-06,0.03395021,0.00588882,0.00359408,2.57e-06,0.00166773,4.197e-05,0.00070666,1.483e-05
1507593600000.0,4775.3,0.06216399,5.229e-05,0.01047726,0.0592075,4.05e-05,0.00239,0.01796709,0.00611538,0.04799999,0.00255589,0.00022254,0.00085798,8.8e-07,0.02187035,0.00098765,4.048e-05,0.00374924,2.1e-07,4.74e-06,3.68e-06,0.0312,0.00554586,0.00324716,2.34e-06,0.00156517,3.995e-05,0.00070617,1.312e-05
1507680000000.0,4777.66079999,0.06280005,5.423e-05,0.01062,0.06099999,4.423e-05,0.00239014,0.01821,0.00615134,0.04948937,0.00250156,0.0002159,0.000864,8.9e-07,0.0223,0.00103183,4.671e-05,0.00393671,2.1e-07,4.95e-06,3.96e-06,0.03423447,0.00586396,0.00336724,2.48e-06,0.00170501,4.087e-05,0.0006789,1.393e-05
1507766400000.0,4835.8,0.0629,5.45e-05,0.01049832,0.06159399,4.436e-05,0.00237007,0.0181513,0.0062,0.04868664,0.002502,0.0002255,0.00086575,9.7e-07,0.02335799,0.00111535,4.834e-05,0.00385186,2.1e-07,5.47e-06,4.04e-06,0.03563512,0.00576,0.00347786,2.38e-06,0.00193,3.995e-05,0.000754,1.378e-05
