,portfolio,total_fees,num_trades,num_trades_saved,end_price_HODL,end_price_rebalanced
247,XMR-PIVX-XEM-FCT-DOGE-LTC,1395.6217567152298,810,0,32012.333275233057,58182.70163429108
248,DASH-ARDR-ZEC-STEEM-LTC-GNO,1470.7291997112823,842,0,32069.572275459443,49754.09634703341
249,STEEM-LTC-ETH-XEM-LSK-ZEC,1741.0618708270204,682,132,54101.47748062248,90698.47186230127
250,ZEC-XEM-ARDR-REP-LSK-BTC,1720.3728596477706,740,138,43198.95923619118,65469.43540448949
251,ARDR-GNO-REP-DCR-BTC-LTC,973.709067641154,795,75,25335.00896371676,39272.61174072721
252,STEEM-REP-ETH-XMR-DASH-LSK,1518.0791220185047,683,131,53060.84386583998,76463.07947315503
253,DCR-GNT-STRAT-DASH-LSK-LTC,1232.725635573264,898,0,43521.598664326586,61229.68900967078
254,ETC-LTC-XEM-STEEM-STRAT-ZEC,1656.424919592799,846,0,34401.99396758955,63279.969482628556
255,ZEC-LSK-BTC-DASH-XLM-DOGE,1892.4899308592378,729,119,103437.54323556383,107298.24176081846
256,DOGE-ZEC-LTC-PIVX-GNO-XMR,901.6574911518095,818,0,26503.86493320288,38473.505842364364
257,XEM-XLM-LSK-STRAT-XMR-ETC,3284.982536751573,922,0,107254.63407547504,141937.29954727873
258,LSK-DCR-STEEM-REP-STRAT-DOGE,1960.2140971137608,944,0,50085.48873611786,79926.76982348776
259,XLM-GNO-STEEM-FCT-ARDR-STRAT,2921.401069006849,964,0,92693.03671184156,102810.96014608647
260,ZEC-ETH-FCT-STRAT-DOGE-XMR,1007.7793981122442,738,70,32628.04992911784,51300.646036854
261,ETH-ZEC-XEM-STEEM-REP-ARDR,1789.371297089988,728,136,36582.436765223996,66984.19824683788
262,FCT-GNT-XEM-XRP-STRAT-PIVX,1543.365790121883,938,0,32028.08227256692,60400.29834139186
263,FCT-ARDR-XMR-ETH-DASH-XRP,1499.3431274302695,716,88,40308.35202766442,67176.42183907592
264,STRAT-ETC-ARDR-STEEM-GNO-BTC,1481.4969140015896,823,117,32611.611821710263,54625.18481717608
265,ZEC-GNT-BTC-ETC-ETH-DASH,446.6192753700796,499,195,25010.3992602321,34508.906086991214
266,ZEC-ETH-DOGE-ETC-DASH-XLM,1429.6924939544756,718,82,88191.8504668607,78606.02206965357
267,ETC-XRP-LTC-REP-ETH-DASH,959.7595286896516,621,95,33584.49492781158,48372.01779994098
268,XMR-GNT-XLM-GNO-WAVES-LTC,1684.9690777858852,930,0,91042.54337978226,80345.20634888067
269,ETH-ETC-BTC-DOGE-LTC-XRP,981.4439123304094,570,144,38586.66469549496,59666.88705390338
270,WAVES-STEEM-GNO-ETC-ARDR-PIVX,1573.9526676623457,906,0,33940.548093666286,54211.13242657673
271,BTC-DASH-LTC-ARDR-ZEC-DOGE,1019.7263956835741,658,100,30925.41641604391,49535.16509874136
272,ZEC-GNT-XMR-WAVES-XEM-ETC,1117.4083481589562,810,0,30793.456171134658,49924.97104106541
273,ARDR-ETH-DOGE-PIVX-FCT-STRAT,1407.580619783036,833,81,32416.50150399966,57909.62390250034
274,BTC-XLM-GNT-XMR-GNO-ETC,1193.790261095003,763,105,83884.09335894481,64673.53462056494
275,GNT-XEM-DASH-STEEM-BTC-DOGE,1431.4430677654027,762,104,36009.78742751343,68977.82755406348
276,XLM-ARDR-DOGE-ZEC-STEEM-BTC,2481.5188645603544,822,134,96758.63285534123,118433.09597622664
277,DCR-STRAT-ETH-ARDR-GNT-GNO,1077.4229741061488,837,91,28457.890506226566,44934.238728787765
278,XLM-STRAT-DASH-FCT-BTC-XMR,1629.1768871985082,722,118,90247.06453622073,90143.7559047967
279,ETH-STRAT-LSK-ETC-LTC-XEM,1444.2057239929084,704,124,48517.823635040615,73936.58434208311
280,ZEC-DCR-STEEM-ETC-XRP-FCT,1421.91154655867,872,0,35143.892900510255,56831.7717644268
281,XRP-STRAT-DCR-STEEM-GNO-XEM,2227.9297253744435,970,0,40015.93542854527,76370.408969762
282,STEEM-STRAT-XEM-GNT-ARDR-BTC,1990.950097213228,837,143,37882.14177179643,82474.2088570378
283,GNT-WAVES-ETC-ZEC-DASH-BTC,639.0233814845247,639,127,26391.31932106519,38602.936599206645
284,WAVES-XRP-DASH-XMR-ETH-XLM,1992.6909926274702,672,124,104216.5932523425,128618.02697405932
285,ZEC-XLM-FCT-ETC-BTC-ARDR,1698.0256060793022,798,130,84872.8019379595,75580.42535675163
286,BTC-DASH-STEEM-WAVES-DOGE-ETH,1209.4318191558434,640,186,43453.265858326464,72324.90077294869
287,DASH-ETC-XRP-XLM-DCR-STRAT,2262.2283688318585,916,0,92955.70254537373,104195.51363730957
288,ETH-ETC-WAVES-PIVX-STRAT-BTC,771.3092838697644,565,217,32986.65721890067,51013.56701346343
289,DCR-REP-STRAT-XLM-ETH-GNO,1573.330983896759,848,76,85626.28861426185,72138.05652152738
290,ARDR-XLM-XEM-XRP-PIVX-DOGE,3675.72022600491,966,0,98350.69952931502,136843.1518105215
291,ETH-REP-XEM-STRAT-DCR-STEEM,1636.1160534083037,800,106,37264.11339965789,71428.12882523103
292,STEEM-ETC-LSK-FCT-XLM-REP,2690.1239353791916,918,0,104130.86811304015,112109.66395493552
293,WAVES-DASH-FCT-BTC-XEM-DCR,1140.4720096788033,753,67,32064.775058733085,54164.39931040064
294,BTC-LTC-XLM-REP-GNO-ZEC,1361.1812913930453,754,120,81499.0283268858,59976.05509442547
295,GNT-ETH-PIVX-XMR-REP-GNO,697.2141515275698,759,93,24113.700643126005,33788.83780841791
296,DCR-BTC-STEEM-ZEC-STRAT-LTC,1155.8159701870036,741,103,34920.90585964116,59109.95925738037
297,GNT-STEEM-XLM-STRAT-DASH-FCT,2260.3713451507397,956,0,91828.33367231801,103157.7058362305
298,XMR-ARDR-LTC-DASH-STEEM-ETC,1638.253791237708,838,0,38353.79434505451,66469.68720247225
299,DOGE-ETC-WAVES-ETH-GNT-STEEM,1222.122867496087,786,106,39548.057875827566,66178.25400114938
300,XMR-GNT-ZEC-WAVES-REP-LSK,1105.6184842022392,804,0,44284.43290582535,53248.16184826134
301,GNT-REP-STRAT-LTC-BTC-XMR,788.9372088259355,666,126,28859.489140080026,45401.79878669788
302,DASH-GNT-PIVX-LTC-XMR-DCR,833.7140114719974,820,0,27949.821227475484,44553.87699018073
303,DASH-GNO-GNT-XLM-FCT-WAVES,1624.7990763173116,948,0,85036.68119942724,68448.61994543328
304,GNO-STRAT-XMR-GNT-ETH-ARDR,1132.3578406160088,832,102,31486.352296219487,49203.3505641595
305,ETC-XMR-DASH-XRP-WAVES-DCR,1281.481950374095,818,0,38951.53042811062,60897.24125808372
306,DCR-GNO-ETH-XLM-PIVX-ZEC,1343.7828806834425,862,82,83651.1882242288,65314.074942381616
307,ETC-WAVES-ZEC-DCR-GNO-GNT,802.5032798281568,884,0,22651.098734204028,32825.97994192854
308,BTC-STEEM-ZEC-GNO-REP-WAVES,1022.693743317174,733,109,31104.98391023087,43377.44084691837
309,DOGE-XEM-ETC-XMR-WAVES-ZEC,1419.7846387797329,802,0,34267.3843302986,57888.48615135214
310,PIVX-REP-ARDR-ETC-WAVES-XEM,1774.3681123682159,890,0,29787.26007547563,53800.825562237675
311,ARDR-LTC-REP-XMR-BTC-STEEM,1520.788178467829,713,123,38449.374915640736,67024.72148320416
312,DOGE-XLM-ZEC-STRAT-PIVX-LTC,2051.7903718903613,902,0,88283.86820342967,90701.88262115762
313,ETC-BTC-WAVES-PIVX-DOGE-ETH,850.9280885622717,634,170,33592.374081484784,52185.19144686765
314,XMR-GNO-FCT-ETC-LSK-XRP,1502.3440448057054,882,0,45893.27326582365,57862.90150959073
315,ZEC-XEM-DCR-GNO-DASH-ARDR,1397.3196155883993,862,0,25638.848479565462,42941.66198975724
316,ETC-DASH-WAVES-GNT-XEM-XRP,1512.8098285162177,844,0,36180.153598046265,63332.71717431312
317,ARDR-DCR-GNO-LTC-BTC-XMR,1043.119008045548,774,70,30779.83968408333,46649.62437938566
318,ZEC-BTC-FCT-DOGE-ARDR-XRP,1494.484682922527,762,88,34906.84299461989,59465.14282191351
319,REP-XMR-ETC-DOGE-BTC-STRAT,997.5680194156904,702,96,29096.34645536207,47474.079891294634
320,BTC-ETH-STEEM-XEM-WAVES-DASH,1380.6223537137541,568,238,43479.86517875666,81291.04150478661
321,XRP-XLM-STEEM-DCR-FCT-LSK,3470.5382026878115,964,0,115055.9567970394,165706.79126296515
322,LTC-REP-BTC-PIVX-ETH-XEM,878.9367527737897,532,214,29898.933589635908,50791.783874618144
323,ARDR-XRP-FCT-STEEM-XMR-REP,2150.935372357172,882,0,41697.20755623812,74513.40627830855
324,ARDR-XLM-PIVX-GNT-BTC-GNO,1794.6890145162035,891,133,83651.87408140078,74533.61032959173
325,WAVES-GNT-ETH-ARDR-XMR-ETC,1075.5288028842708,744,112,36237.33784945487,56118.03105737206
326,LSK-GNT-REP-BTC-PIVX-FCT,930.4817318956083,782,112,36383.2117657167,46234.79303436626
327,LSK-ZEC-LTC-XEM-STEEM-XLM,3699.759782405844,904,0,111268.54141196462,163103.4369641483
328,ETC-XLM-DOGE-LSK-STRAT-ETH,2375.4494897361747,810,102,107359.39463000614,131840.5537956897
329,DCR-GNO-DASH-FCT-GNT-XEM,1042.6128870535583,910,0,22047.860097104924,39062.12971908135
330,PIVX-WAVES-DOGE-ETC-XLM-XMR,2065.2406685742635,914,0,93168.53725398812,98402.18196551158
331,ETH-REP-ARDR-WAVES-ETC-XRP,1504.5714054518262,711,115,39144.59257956542,64019.455545040306
332,GNO-REP-STRAT-WAVES-LSK-ETC,1311.4913030202624,860,0,40909.76383766173,47890.9899028745
333,XLM-DASH-PIVX-STRAT-XRP-STEEM,3280.7220934372604,960,0,100238.91997485717,138555.99279021582
334,PIVX-XEM-FCT-GNT-STEEM-DASH,1399.7240592438234,874,0,30787.811390783398,57329.39175113186
335,GNT-DASH-WAVES-ARDR-XEM-BTC,1386.7429369382057,733,137,34211.347336935134,63327.25704413812
336,DCR-LSK-REP-GNO-LTC-XRP,1536.7188359050374,884,0,45089.96710965358,58852.57603776671
337,FCT-DCR-BTC-ETH-XLM-GNO,1298.8233591746318,811,71,86011.07633640555,68367.88988408954
338,LSK-GNT-FCT-WAVES-PIVX-ETH,1081.6480188894989,785,111,45880.781538000236,60745.84759502618
339,FCT-DCR-DASH-XEM-ETC-REP,1036.3258729733816,806,0,22709.946290759137,40066.3834483366
340,FCT-WAVES-XLM-STEEM-GNO-ARDR,2843.2729505787843,960,0,95987.28840088188,102627.89834833692
341,GNT-FCT-REP-DOGE-BTC-XEM,1098.304462864696,784,88,25452.381431217334,47708.310104387965
342,ETC-XLM-XEM-ZEC-FCT-STRAT,2068.2982067143,904,0,85014.89582791597,82555.11125044723
343,BTC-GNT-REP-ETH-WAVES-XEM,827.1307587520071,579,219,32705.191642942398,53811.89896545018
344,GNO-XEM-XLM-DOGE-PIVX-ARDR,2837.6725940572073,952,0,88385.24591149438,94975.26012454706
345,PIVX-XEM-FCT-DCR-DOGE-REP,1227.218032972189,904,0,25108.787273965863,45956.48573224304
346,DCR-STRAT-XMR-ZEC-REP-GNT,864.9264320468639,846,0,24982.38489494061,39244.92274934792
347,XRP-PIVX-ZEC-XMR-DASH-BTC,867.8528823443736,603,119,33663.527530476604,49087.7750622088
348,ZEC-XLM-REP-DCR-XMR-FCT,1498.5731869813194,860,0,84280.04799400811,68384.77632577396
349,ETH-STEEM-FCT-DASH-PIVX-XMR,1093.0121314103092,700,100,36719.009885802014,58564.665748357
350,DOGE-STRAT-ETC-FCT-XLM-PIVX,1894.831956063534,916,0,85441.37005464027,80385.71446479863
351,ZEC-WAVES-STEEM-GNT-XRP-PIVX,1606.7103264606671,920,0,39899.7697815081,67683.14688037113
352,STEEM-ZEC-DASH-WAVES-XRP-BTC,1378.9589497201957,671,127,43372.57506927829,70367.89938597292
353,XEM-GNT-STRAT-ETH-ZEC-FCT,1087.2453903239227,767,97,28004.46619972233,49051.95917835258
354,GNT-LSK-XLM-STRAT-REP-ZEC,2256.9884601943277,974,0,98288.60502308847,93815.0373676582
355,DASH-LSK-ETH-LTC-GNT-XLM,1908.999579435459,762,152,105761.81588883016,119206.5916528899
356,WAVES-XEM-DOGE-FCT-DCR-LTC,1439.1041207471071,866,0,34870.56607928004,61830.1937134428
357,ARDR-XLM-GNO-PIVX-ETH-FCT,1882.9067557678597,825,99,86409.6007370415,77102.92038869314
358,DCR-FCT-ETH-XRP-PIVX-GNO,1029.4399627448524,811,41,30449.239513669243,44858.841533795145
359,XMR-WAVES-DCR-DASH-XRP-GNO,1363.3977812133421,854,0,37494.796563915545,55632.63592290266
360,XRP-XLM-LSK-PIVX-GNO-XMR,2713.9400059248946,924,0,108057.01527716331,117543.92978875633
361,STEEM-ARDR-GNO-XRP-XEM-ETC,2374.525750636586,932,0,39354.92964653721,72355.23966855016
362,LSK-ETH-GNT-ETC-XRP-DOGE,1397.553619625503,785,99,50894.661927774265,76022.97865362607
363,XLM-ETC-LSK-DASH-PIVX-ETH,1945.314370138038,745,137,102800.51343652849,107137.75396483608
364,XRP-DOGE-GNT-WAVES-XLM-DCR,2347.4478733876153,996,0,98373.02682604057,118486.87435689264
365,LSK-DOGE-LTC-STRAT-GNO-FCT,1339.5931608189396,872,0,42470.21506514646,55528.410933054154
366,GNO-PIVX-ARDR-XMR-ETC-FCT,1059.6731881569244,852,0,24172.999702802557,37371.05353398563
367,FCT-ARDR-LSK-REP-ETH-STEEM,1888.5520551261025,773,105,51105.999562399564,76818.81517832555
368,LSK-ARDR-DCR-STEEM-ETC-ZEC,1831.9350560099647,896,0,48189.618569745195,73826.23802589228
369,STEEM-GNT-LTC-DOGE-ETH-GNO,1100.1119571619436,793,79,35009.29756674578,54332.46459301354
370,DCR-ETH-XMR-BTC-STEEM-ZEC,853.5267254589019,635,159,38403.98399694069,59000.22990368617
371,LTC-FCT-PIVX-DCR-REP-XEM,1176.2600766284909,866,0,24715.29565553534,44024.11050290559
372,GNO-DOGE-LSK-XMR-DASH-ETH,1108.201850570049,689,63,47243.51553361372,58214.16410793143
373,XRP-BTC-REP-GNT-DCR-STRAT,1083.0426700597527,811,107,31102.6762598308,53463.05931567466
374,XRP-GNT-REP-XEM-ETH-GNO,1126.3465278055753,768,96,31040.362131791342,48021.78873295346
375,ETC-XRP-STRAT-DCR-ZEC-GNO,1214.3142300701822,886,0,27708.932495640838,42591.28707471205
376,STEEM-DOGE-XLM-WAVES-GNT-DCR,2326.3323909016103,964,0,98493.47737015094,122646.76076620515
377,XMR-WAVES-ETH-ARDR-LTC-PIVX,1241.8081313480416,724,108,39750.17708491698,64336.43503838916
378,XEM-PIVX-GNT-STRAT-ETH-LTC,1042.8272422119858,729,131,31320.708748092085,57692.255080747535
379,DOGE-PIVX-ETH-DASH-BTC-GNO,764.7586706505347,673,101,27480.66710235549,39932.5273567266
380,XEM-DASH-PIVX-FCT-ARDR-GNT,1444.1322893422741,912,0,26300.83647374892,49875.769205596145
381,XMR-STRAT-BTC-ETH-DASH-PIVX,658.8871114176437,502,218,33138.50145694064,50255.625632415366
382,LSK-ETC-REP-FCT-XMR-XRP,1539.5423006131603,804,0,46711.993762626335,62018.46749564595
383,WAVES-XRP-REP-GNT-ZEC-GNO,1045.9267558895576,868,0,28743.449557455973,39782.3618553695
384,XRP-LTC-DASH-ARDR-DOGE-PIVX,1891.4781901864083,904,0,37489.491605011055,70436.58299065022
385,PIVX-LSK-DOGE-REP-STRAT-ETC,1367.5364158578532,896,0,40110.36557012931,55230.914493824894
386,DASH-STEEM-ZEC-BTC-PIVX-DOGE,1039.881277535262,701,97,32607.7231839252,53404.05369145257
387,ARDR-XEM-XLM-GNO-BTC-STEEM,2864.033131249801,829,133,95349.16916400225,119751.76365524018
388,XEM-LSK-DASH-REP-ZEC-LTC,1541.0769869229102,784,0,41560.240761392975,57355.01089724545
389,ZEC-ETH-FCT-REP-DOGE-GNO,765.0008765637984,728,38,22701.63974482789,31404.90874091624
390,BTC-DCR-LSK-XLM-XEM-XMR,2582.6561042304616,784,108,108405.86215054095,147428.1686799119
391,XEM-ZEC-PIVX-DCR-ETH-XMR,994.3435335940416,704,86,31466.660064863067,51411.74272342229
392,LSK-ZEC-STEEM-XRP-ETH-DASH,1684.639720587964,661,117,57380.08878145793,88673.32344351923
393,GNO-XMR-REP-ARDR-XEM-DASH,1628.710277724643,858,0,28049.967754591835,46923.245168703135
394,BTC-XMR-GNT-ZEC-ETH-FCT,567.0174529757984,592,150,28526.99428203857,40265.494379144344
395,DASH-ZEC-XRP-PIVX-ETH-DCR,915.8530591518992,708,86,33175.52485660622,50340.74860766699
396,FCT-PIVX-BTC-XMR-XEM-GNO,1078.0472624616282,809,73,26085.68421665666,42273.127316802544
397,ETC-XLM-LTC-XRP-ZEC-GNT,1740.59270175581,854,0,89861.41150343434,83951.52374842906
398,LSK-WAVES-DOGE-XMR-FCT-STRAT,1710.0111886415477,886,0,51815.79272720245,78947.43292527934
399,ARDR-XEM-FCT-ETC-WAVES-STEEM,2221.2358785799415,918,0,38995.94288854195,74425.06977945479
400,STRAT-XRP-GNO-DCR-ZEC-LTC,1285.090989469244,884,0,30946.003339522733,47687.31113453875
401,WAVES-PIVX-ARDR-XRP-ETH-FCT,1641.5022835403324,805,113,40588.910484353146,70313.73984897055
402,XEM-ZEC-BTC-ETH-ARDR-REP,1038.7478296045178,557,219,30350.984579300995,51360.24297665963
403,ARDR-XLM-ETC-GNT-XEM-LSK,3444.3185371327295,1032,0,103721.80080662252,131035.37136253546
404,PIVX-ETC-GNT-WAVES-DCR-STEEM,1199.4638189804043,940,0,33190.0764432896,56105.845945915156
405,STRAT-GNO-XEM-XRP-ZEC-DASH,1705.6294693924967,858,0,31251.86288923658,53192.42578316057
406,REP-DCR-ARDR-STRAT-XEM-WAVES,1975.5210701044161,886,0,34158.05854345649,65794.39286615868
407,XRP-XLM-GNO-REP-ZEC-LSK,2340.6308079491787,918,0,102159.11100964225,91423.81172172194
408,XMR-XRP-ETC-ARDR-WAVES-ZEC,1625.8221931363896,830,0,39630.57521957065,64260.45631693672
409,ZEC-PIVX-XLM-ARDR-ETH-DCR,1953.6040647286159,862,116,89250.11746912537,91489.57966375604
410,STRAT-WAVES-XMR-FCT-GNT-BTC,865.4484084457049,713,103,32953.430795025764,50494.515606532106
411,STRAT-LSK-GNO-XEM-WAVES-PIVX,1903.6657583714596,892,0,45637.34168252544,67410.67381433271
412,ARDR-GNT-DCR-PIVX-BTC-REP,929.9897117429846,808,106,24143.708981907108,42008.15439889733
413,WAVES-ETC-BTC-ARDR-XRP-LSK,1866.9455000406724,717,139,55028.298715660945,88488.80005733093
414,DASH-ETH-XEM-PIVX-DCR-REP,977.5773250307186,688,94,27706.624370756694,47528.561028166296
415,BTC-STEEM-PIVX-REP-DOGE-XRP,1593.1824988744463,815,111,38834.97624874987,67739.63619112373
416,DASH-DCR-XLM-GNO-WAVES-ZEC,1664.7024726071936,892,0,86263.82976416756,70034.19164447383
417,REP-STRAT-ARDR-GNT-LTC-XRP,1715.7376372737183,934,0,34305.86880961995,61879.90766707581
418,GNT-DASH-ZEC-FCT-ETC-GNO,660.1123104614369,820,0,16591.6718989552,26258.118159253623
419,STEEM-ARDR-GNO-LTC-WAVES-XLM,3251.1505807602557,984,0,98850.45740209713,119703.63141699511
420,ARDR-XMR-GNO-XRP-XLM-LTC,2906.0103215361955,908,0,97217.7269221923,108703.39537465794
421,XMR-GNO-ZEC-DCR-ETC-GNT,704.5260611859164,860,0,21138.81879840962,30952.856460578863
422,ARDR-REP-ETH-XEM-LTC-FCT,1458.4069524379943,755,89,31584.910006462396,54740.86861441558
423,XEM-ARDR-ETH-XLM-FCT-PIVX,2610.3566826211763,817,115,91523.4963839792,108114.20971219665
424,PIVX-DCR-LSK-ZEC-STEEM-ETC,1293.1892864074437,842,0,44479.82588377241,60881.12482108491
425,STRAT-ZEC-DOGE-LTC-XMR-DASH,1096.7996853745917,756,0,32217.165876231935,51534.689767459866
426,DASH-XLM-REP-PIVX-XMR-STRAT,2041.2645601762201,880,0,87269.8339090774,83538.17841177866
427,LSK-ETC-FCT-BTC-STRAT-DCR,1101.6808379750805,797,77,41235.38929794147,55049.959029688005
428,WAVES-PIVX-STEEM-XMR-ARDR-ETC,1855.556247247969,918,0,40204.099310835554,72339.09990537135
429,LTC-WAVES-ZEC-XMR-ETC-DOGE,1020.7584337683766,788,0,33847.29339143786,49874.14992573896
430,REP-XEM-DASH-DOGE-GNO-ETC,1131.6122039255108,814,0,22731.51748322856,38286.595664695866
431,PIVX-LTC-STEEM-GNT-REP-XEM,1567.9672904075524,904,0,31348.84285077187,59982.84437099815
432,XEM-FCT-DOGE-ETH-LTC-REP,1201.35690592399,720,56,31073.277088073304,52870.417620993125
433,XRP-XLM-DASH-DOGE-STRAT-ZEC,2477.0462994472923,882,0,94787.23859227909,108004.31180972588
434,STRAT-DASH-GNO-FCT-ETH-DOGE,999.567766666714,784,48,28049.293738208773,42143.57778921144
435,LSK-WAVES-GNT-BTC-ETH-STRAT,987.0615174065634,602,248,50497.040712146154,72340.19541012912
436,WAVES-REP-DASH-DCR-FCT-ETC,882.6963534727869,782,0,25371.881796785117,37411.20540853623
437,GNT-REP-STEEM-ETC-ARDR-GNO,1289.346149533073,944,0,26707.66904592509,43228.90682808215
438,DOGE-FCT-LTC-ZEC-XRP-XEM,1612.9561657829636,816,0,35261.162128729935,63073.08573587995
439,STRAT-STEEM-REP-PIVX-GNO-GNT,1118.3562464280722,914,0,26022.72195968058,41736.70654936144
440,XMR-DOGE-GNT-ZEC-PIVX-STEEM,1196.6437415337684,876,0,33509.33255440051,56313.38951262226
441,BTC-ETC-PIVX-ETH-STEEM-DASH,827.82246823697,571,229,33936.00880197414,53752.3448116474
442,XRP-ARDR-REP-DCR-DASH-ZEC,1531.994051716459,854,0,31309.12694725112,51016.837110873974
443,PIVX-WAVES-STRAT-DCR-REP-FCT,1022.6459903258564,866,0,27165.00591740772,41891.19974858512
444,ARDR-GNT-FCT-DCR-ZEC-LTC,1032.8799946019994,910,0,25541.903376880542,43002.7438745385
445,DCR-GNT-LTC-ETC-ARDR-STRAT,1085.4730663351713,864,0,28213.51798636801,49059.46819284875
446,LTC-ETC-GNO-PIVX-STRAT-FCT,887.7730400868461,854,0,21485.90341273705,33655.51132726336
447,BTC-XEM-LTC-DCR-ARDR-GNT,1295.9338572233382,809,105,31243.552281195312,60215.68510159898
448,WAVES-STRAT-LSK-XRP-ETC-BTC,1615.7249247253387,722,130,53910.94893468775,82764.00087827272
449,XLM-ETC-ETH-DCR-GNT-GNO,1208.243369601755,869,73,83396.0906850744,63756.581848128255
450,REP-ZEC-ETC-ARDR-WAVES-PIVX,1217.9726507813466,866,0,26109.427440307183,41391.73553419374
451,LSK-DASH-REP-GNO-ETH-ARDR,1337.089495292312,747,101,42310.31773163624,51000.24431066891
452,BTC-WAVES-ZEC-XRP-PIVX-DCR,1014.9101849806602,719,105,35290.038855417886,54223.13676203895
453,ETH-GNT-ARDR-XRP-STRAT-ZEC,1411.6939495787594,777,107,36624.31770864013,63069.21224777252
454,GNO-STRAT-XMR-XEM-GNT-ETC,1230.5709515747312,892,0,26063.141470325103,44867.7416843086
455,LSK-XLM-ETC-PIVX-FCT-LTC,2107.6396183423517,928,0,99809.18472130717,96059.39807774531
456,WAVES-LTC-GNO-XRP-XMR-ZEC,1321.4117398624696,824,0,37268.716818555964,52522.67865834931
457,ZEC-XRP-DOGE-XLM-LTC-PIVX,2259.3027782295444,928,0,93767.74235732698,102113.26891779079
458,STRAT-LSK-GNT-PIVX-GNO-DOGE,1212.0295544319008,930,0,39448.27937647509,52090.48689931468
459,LSK-ZEC-WAVES-DASH-GNT-DCR,1004.4636553701243,818,0,43558.10865705918,53835.75194963166
460,REP-ETH-WAVES-GNT-STRAT-ZEC,787.4394167133064,679,115,29654.486495689267,42699.099681281645
461,STEEM-PIVX-ZEC-GNO-XEM-WAVES,1629.9890438122984,878,0,33434.8436432816,56401.999159931554
462,XMR-GNT-XLM-DASH-DCR-DOGE,1797.687424434889,962,0,90016.15131045494,91853.2715298909
463,DCR-PIVX-XRP-LTC-BTC-GNO,1040.5650407063804,790,70,30771.949398761935,47069.03593286133
464,STEEM-LSK-DCR-DASH-STRAT-BTC,1607.446926520658,773,119,51154.781926845186,82345.97784633716
465,ETH-ARDR-DASH-PIVX-ZEC-XLM,1950.190256097969,761,137,89135.88607997849,88055.87848880929
466,ETH-LTC-DOGE-XRP-DASH-STEEM,1772.5786916774903,748,90,46482.241055252365,84662.13405608982
467,ARDR-GNO-DASH-DCR-LTC-XRP,1578.2089599294134,888,0,33748.14814675614,54631.201101207414
468,XMR-BTC-XEM-XRP-ETC-LSK,1769.612672550591,682,132,53030.985181907665,87442.94435048485
469,BTC-XLM-GNT-WAVES-LSK-ARDR,2631.060679687048,812,160,108781.45442446148,137998.98270132518
470,DASH-LSK-XRP-STEEM-DOGE-LTC,2540.883940977371,870,0,59330.21571214254,106981.39576766476
471,WAVES-ARDR-STEEM-DCR-FCT-DOGE,1926.957569551449,938,0,40747.699131092995,74113.84944672548
472,REP-DASH-XLM-XEM-STEEM-GNO,2702.63651295613,936,0,89835.36647792974,95005.39622927614
473,STEEM-LTC-ZEC-REP-PIVX-FCT,1188.778490624991,852,0,27888.277755121606,43848.5735333617
474,DOGE-ZEC-GNO-DASH-WAVES-PIVX,918.4137197918195,826,0,26443.198198949784,37720.78450293543
475,ZEC-XEM-DOGE-ETC-STRAT-GNO,1329.142860532296,864,0,24709.581424089025,42943.80747248951
476,XEM-DOGE-STRAT-STEEM-GNO-XLM,3196.9211215382093,964,0,95464.66373352846,120369.43862751484
477,GNT-STRAT-DOGE-XLM-XMR-DCR,1887.4750461431292,956,0,91376.87273634887,97425.91012878846
478,GNO-BTC-XRP-PIVX-FCT-ETH,904.6520821271993,701,105,31068.60206250095,43924.78889983453
479,LTC-LSK-ZEC-ETC-DOGE-XMR,1133.7821181050142,734,0,45314.34798749496,58395.47216197012
480,XMR-LTC-ETC-GNT-ETH-GNO,660.9387304941298,708,72,27556.382159671582,36681.75120033804
481,DOGE-STEEM-XEM-ETC-WAVES-FCT,1884.3664279020572,918,0,38484.30997015286,71575.018782004
482,LSK-ARDR-XLM-LTC-PIVX-STRAT,3554.213764755799,1006,0,106602.3238590703,138514.62615449098
483,GNT-PIVX-GNO-ETC-LTC-ARDR,945.8223927344554,904,0,22385.98565419207,36204.22176346174
484,XMR-LTC-STRAT-ETC-ZEC-REP,896.9803399543804,718,0,26284.46587269276,38918.0708353235
485,WAVES-ZEC-ETC-PIVX-ARDR-DOGE,1346.935946546163,884,0,30378.003270011966,50890.56038024352
486,STRAT-ETH-STEEM-GNT-ARDR-XLM,2705.900568840758,826,172,98870.680264454,135052.2792801015
487,DCR-BTC-PIVX-STRAT-WAVES-LTC,931.509684275831,735,87,33063.90639782831,53277.73736816851
488,GNT-STEEM-LSK-ARDR-ETC-STRAT,2028.062160082429,966,0,49613.413762066535,80599.7860360081
489,ETH-ETC-REP-PIVX-XMR-ZEC,654.1242870430276,613,109,25393.129351746797,35693.10463766688
490,XRP-BTC-GNO-STRAT-DOGE-XMR,1413.2506586120292,780,80,36786.34571218498,59575.95145921205
491,STRAT-XMR-ETC-REP-GNO-LSK,1221.8535257893757,836,0,39397.48390186732,46464.26478447992
492,DOGE-WAVES-XLM-XRP-REP-DASH,2770.512602044472,916,0,97464.14776635283,112617.75261542562
493,XRP-ZEC-STRAT-WAVES-ETH-LSK,1622.4818939412912,678,116,56430.73719838447,86377.40711275734
