portfolio,total_fees,num_trades,num_trades_saved,end_price_HODL,end_price_rebalanced
SBD-DASH-OK-GRC-BTC-LSK-DOGE-XVG-FLO-DOPE,2183.873183735674,1410,112,40436.37795317917,75854.59525755393
ETC-ZEC-VIA-NEO-SHIFT-NLG-POT-VTC-DMD-XCP,1308.3597745529044,1454,0,52694.60403580343,44191.09372006814
XCP-DCR-ETH-IOP-BCY-XLM-STEEM-BTC-EXP-SBD,752.5867669802279,1303,123,15498.77655193318,31677.448918187634
PPC-RDD-MONA-EXP-NLG-PTC-EFL-DGB-SPR-RVR,1695.9664549940596,1612,0,21261.37606003185,50584.749397178464
NXS-XST-SPR-EBST-REP-DOGE-NLG-DOPE-LBC-DASH,2671.7683179502483,1686,0,17225.187719514608,73284.53407895609
IOP-EMC-NEO-DASH-ZEC-BTC-XST-CLOAK-POT-NLG,1978.6360082458725,1460,110,58679.430770406776,77220.17342022393
XST-BLK-SHIFT-XRP-XMR-DMD-PPC-DGB-NLG-ERC,1248.566204152706,1476,0,18630.980797841505,45613.45498144023
AUR-STEEM-EMC-XLM-XMY-DMD-XST-BLK-EBST-EXCL,3100.458616144657,1716,0,22325.660152978864,98527.71289099398
EMC-ZEC-FLO-NLG-SPR-DASH-EXCL-XMG-SYS-CLAM,1018.4453356780455,1514,0,13809.665760347021,34074.544408355636
NXT-AUR-XVG-VRM-PPC-NXS-SHIFT-PTC-RVR-BSD,3079.2329805782692,1658,0,38961.36654577595,82583.34390148842
LTC-AEON-EMC-PIVX-IOP-SHIFT-BRK-SEQ-DOPE-AUR,2453.030837127922,1700,0,18535.2804928144,69697.80771317158
RDD-EMC-NAV-DOPE-BLK-EFL-IOP-GRS-EBST-EXP,4285.117857420019,1860,0,37793.171830356034,137287.1023072771
ETC-PTC-VRM-SLR-ABY-ZEC-CLAM-XMR-NXT-CLOAK,1321.774766075063,1452,0,19676.6817348196,41356.21435218297
PPC-BCY-XMR-ETC-LBC-LSK-VTC-BLK-SEQ-CURE,820.7280188130601,1314,0,18877.241679615403,28753.120084219143
XLM-EXCL-NXT-LSK-STRAT-GRS-NEOS-MONA-DMD-VIA,2972.6785777830946,1654,0,51100.04826699875,113047.5099824875
BRK-VRM-NXS-DASH-POT-PIVX-REP-STRAT-RVR-EGC,1573.314354396182,1492,0,15070.00184930121,44950.52485318693
ERC-LBC-TX-BYC-EXP-ETH-EFL-XMR-PTC-XVG,1758.140903909355,1539,3,39620.58718439136,58980.7126073124
ABY-XMG-CLOAK-NXS-DOPE-RBY-XLM-XRP-NEOS-VIA,2940.372010667601,1694,0,24555.90171642712,89538.00058208182
PTC-ABY-DOGE-OK-SEQ-XMR-SLR-RDD-VTC-BLK,1832.7777883504161,1502,0,21159.583048048666,57077.30437376475
XMY-DCR-RVR-CURE-BRK-POT-NEO-EFL-DGB-DASH,1941.5168935331892,1508,0,52543.843663053456,66713.2906189587
EFL-NEOS-SHIFT-CLOAK-GRC-BSD-XST-SBD-CLAM-XRP,1896.0812593245057,1590,0,21055.95133509513,58168.47237434072
XCP-RVR-ETC-ENRG-GRC-XST-NXT-ETH-PIVX-TX,1308.0266915683667,1516,2,15361.28466355064,39489.58799528685
NLG-EBST-RBY-ZCL-SYS-RVR-PTC-IOP-SBD-ENRG,3655.0476352560895,1900,0,14480.204293191811,93876.25250230415
NEOS-STRAT-EFL-BTC-ERC-AMP-XST-XCP-SEQ-SBD,1437.3977548814282,1473,107,16719.881126791268,45180.815874019645
BCY-NXS-NEOS-BURST-XMG-POT-MONA-CLAM-BSD-ENRG,1221.1233447708787,1476,0,18571.36317055637,37521.801215150226
ETH-DGB-RDD-PPC-LBC-SPR-VTC-BCY-XMR-BURST,939.1981471658454,1433,25,16854.732648129862,34982.90990431572
ABY-NAV-AEON-REP-DOGE-BTC-XLM-SEQ-VRM-CURE,1499.123551323683,1413,99,19129.47715368084,54413.96934334734
REP-AEON-ETH-NAV-EFL-DOPE-SYS-EBST-XST-NXS,3668.383115579832,1764,4,22216.075740303324,121248.16348584757
XVG-STRAT-BYC-ERC-XST-DGB-AMP-DOGE-OK-BRK,2363.2662300489383,1674,0,40092.75172478649,75525.66753351901
AMP-PTC-CURE-ZCL-DMD-ETH-BSD-XMY-NXS-XRP,2349.45675751252,1640,8,18983.8817420638,73072.49375226253
SEQ-BSD-BTC-AUR-PIVX-EMC-CLAM-GRS-XVG-ABY,2367.6904440190942,1518,102,59673.010684407236,98152.24149356407
XMY-SLR-SHIFT-EBST-DOPE-BTC-REP-GRC-DOGE-ETC,1548.2226353760311,1427,103,14292.076160005216,50128.78098930573
IOC-SYS-XVG-ABY-STRAT-RBY-OK-XMY-DCR-BLK,1949.1354789578932,1598,0,36694.62349327598,61886.95718531731
BSD-SBD-ETH-EMC-TX-XRP-CLAM-NEO-IOP-SEQ,2081.357859040458,1562,16,51784.811094421435,72165.68867653504
XLM-BYC-OK-BCY-SBD-VTC-IOP-LBC-SYS-LTC,1635.1035334993508,1652,0,19365.128232730676,53360.09898090384
LSK-IOP-TX-XST-GRC-VRM-ABY-DOPE-ETH-WAVES,2593.2559151966134,1703,7,19672.039943850432,72770.51765678408
XVG-BRK-AMP-SEQ-NXS-LSK-XCP-MONA-DOPE-TX,4171.9216686518475,1758,0,48442.827134128536,113832.16628747835
XRP-SPR-ETC-BTC-AEON-IOC-FLO-CURE-POT-ERC,900.9967062305969,1354,96,13029.323896103986,32256.656600528222
BLK-RBY-PIVX-CLAM-XVG-DOPE-STEEM-ERC-REP-EXP,1505.7284551445491,1500,0,35221.88733698053,52076.834925200455
VTC-CLAM-EMC-STEEM-XRP-BRK-VIA-IOC-LBC-VRM,1414.9490148413113,1550,0,16055.128791950041,41355.07014427716
XCP-ERC-EXCL-IOP-NXT-BCY-LSK-PTC-XMY-MONA,2290.654829551157,1672,0,25590.76182473945,64420.61231118566
RDD-MONA-BTC-LBC-ZEC-LSK-POT-GRC-STRAT-GRS,1480.8827001345144,1413,105,45197.030153855456,65424.483965561354
DCR-BRK-MONA-EBST-STRAT-LBC-EGC-FLO-VRM-NLG,2379.2274278439827,1710,0,21240.95114393656,69783.36614513639
RBY-ZEC-ETH-NAV-MONA-SBD-XMY-CURE-VTC-VIA,1949.8316451629942,1558,2,23891.72593544881,65313.53053724059
RBY-TX-BCY-AMP-ERC-EXCL-IOP-RDD-EFL-XST,1902.8171198254074,1676,0,17315.093809312362,58781.94402119636
DASH-CURE-ABY-SEQ-DCR-AUR-NXT-DMD-NAV-STEEM,1434.3283262148018,1470,0,18128.327012980964,48227.67862138755
AMP-RBY-EBST-FLO-EGC-STEEM-NEOS-XMR-DCR-AEON,1668.6082084689715,1644,0,16129.719934482087,55509.50008810374
RBY-IOP-LBC-XLM-DCR-GRS-STEEM-DMD-CURE-BSD,2007.5976724806071,1664,0,39207.310457386964,82404.06037532975
MONA-DCR-ERC-BURST-IOP-EBST-CURE-BTC-TX-STRAT,2168.3064691589207,1578,102,23385.601338692664,82664.25452710924
ETC-DGB-XST-MONA-SBD-ABY-CLOAK-DMD-POT-NXS,3014.0872517546313,1704,0,29102.046823275043,93412.13646969525
DOPE-SHIFT-ZCL-EFL-NEOS-XLM-IOC-PPC-ETH-GRC,1807.2179253432023,1612,10,17389.157768784877,58181.425614655935
DASH-XVG-AEON-SPR-SLR-EBST-XCP-DGB-PPC-STEEM,2581.4849378525028,1728,0,36148.177608963706,76231.37628257803
STEEM-NAV-SBD-CLAM-IOP-SHIFT-RVR-ETH-VTC-NEOS,1485.4972136574327,1560,0,15073.454227044374,43385.54025082601
DCR-XST-NAV-DGB-SBD-NEO-DOPE-SYS-AMP-PTC,3104.3402218760457,1684,0,57297.36588468214,110419.4867297922
BCY-EBST-DASH-RBY-CLOAK-VIA-ETH-XVG-SEQ-EMC,3379.2756147212676,1658,0,46330.17987981111,110963.31769373702
EMC-RVR-EXP-SLR-PTC-BLK-PIVX-CLOAK-NEOS-EBST,2335.7431662782956,1632,0,20859.397421544872,62296.59316059594
NEOS-FLO-DOGE-NLG-RBY-VRM-XRP-STEEM-IOC-SYS,875.3399657536961,1452,0,11234.876022167688,28104.87113724855
MONA-DMD-ZCL-CLAM-ETC-NLG-BTC-VRM-EXCL-SPR,2017.2739008873896,1534,92,21445.96507806759,66034.396465731
NEOS-PTC-DGB-TX-STEEM-BYC-AUR-SPR-DMD-DCR,1484.8907792939078,1580,0,16689.181445038546,47968.79679246962
BYC-CLAM-EMC-WAVES-CLOAK-MONA-SLR-SPR-LBC-VRM,1900.5090498754557,1644,0,24939.356481216735,54635.86820852638
FLO-NXS-XMY-EXCL-EBST-RBY-NAV-DOGE-DASH-TX,2321.77614454694,1650,0,16961.853992985314,70369.96315820022
SLR-BLK-TX-IOP-AEON-ERC-EGC-RBY-DCR-SBD,1708.970229558139,1668,0,14030.908192113056,54230.77113276307
IOP-NLG-DMD-XMG-BSD-GRS-EMC-DGB-BTC-PIVX,1902.9492082634836,1537,113,37492.62890791828,78090.53775108936
RBY-MONA-DOPE-REP-SHIFT-XVG-NXT-EBST-BYC-TX,5268.95077830427,1794,0,44960.99061982293,150167.45825223048
PPC-RDD-GRC-VRM-BURST-MONA-XST-EXCL-GRS-REP,3111.6036921851096,1720,0,46890.1196714324,119414.64393981028
EFL-EMC-BSD-XLM-MONA-ETH-STRAT-SLR-XVG-XST,3073.1136042481994,1705,17,49424.540082454376,114643.4527003021
PPC-OK-STRAT-SLR-BRK-DGB-NLG-ABY-RBY-DCR,1160.8805143565874,1514,0,13658.106307517255,37136.57476863712
WAVES-EXCL-SBD-NXS-LTC-BTC-DCR-BYC-XMR-ENRG,1051.4122772640483,1318,96,20016.74444295618,45451.16833154026
CLOAK-TX-CLAM-AUR-CURE-BCY-ABY-OK-REP-NXT,1707.8878011073355,1594,0,18064.00736865571,49900.311120950915
GRC-AUR-TX-WAVES-SLR-SYS-AEON-POT-PPC-SEQ,1009.4017703348898,1460,0,13476.776651300945,31817.49735275476
POT-EGC-OK-XMG-LBC-AEON-TX-RDD-DMD-ZCL,3643.8755363552946,1818,0,18453.666904769932,102781.37857420779
VRM-BTC-NEO-IOC-PIVX-BLK-EGC-REP-NEOS-SBD,1614.283859335334,1351,103,49464.76216436068,53786.35118002184
GRC-REP-EMC-PIVX-STRAT-ZCL-RVR-BRK-ETH-PTC,1767.3510307899578,1552,10,17019.93672248329,57637.568300705956
ENRG-RBY-STRAT-SEQ-AMP-AUR-RVR-ABY-SPR-GRC,1225.8834781614953,1560,0,10634.940203307995,30464.968100846505
NXT-VRM-BRK-PPC-XCP-NXS-STRAT-IOP-PIVX-BCY,1375.9237821976265,1606,0,12130.003406143202,35600.59346265124
SHIFT-CURE-ZCL-LBC-BTC-DGB-GRC-EBST-LSK-POT,2148.67266965473,1606,120,18890.122117050465,71907.20650416195
BYC-PTC-DCR-VTC-GRC-AUR-LTC-BRK-CLAM-CLOAK,1484.1595506181936,1460,0,25090.584745570548,52576.100872512376
EFL-OK-LTC-LSK-SYS-SPR-SHIFT-XST-SEQ-XRP,2592.790930173767,1688,0,25368.24533724196,82914.39462449281
ZCL-NLG-VRM-EMC-CLAM-XST-BRK-ETC-DCR-DOGE,1764.1054263369838,1646,0,17073.104145414418,57934.978221794816
NLG-XMR-IOC-CURE-ENRG-VIA-LSK-EMC-XMY-ZEC,1175.3034350279079,1434,0,18373.360886114842,38049.55998342148
LSK-OK-ERC-VIA-PPC-ETH-LTC-STEEM-EGC-NXS,1680.3595871078899,1518,2,24720.170896448843,66106.62963107887
MONA-GRS-AMP-BRK-LSK-STEEM-EXCL-XLM-XMR-BSD,2984.2877435082205,1698,0,51079.791057225186,122236.06247666471
NEOS-NXT-LSK-SHIFT-DMD-STEEM-LTC-ETC-NAV-TX,1383.257085148493,1494,0,19859.33923217141,46667.26130254838
NXT-BURST-LBC-XMG-PPC-ZCL-SEQ-RBY-REP-ENRG,1799.310023655525,1658,0,14081.969016110908,53037.282112254004
RDD-ETC-DASH-ERC-EGC-WAVES-EBST-DOPE-AEON-AMP,2337.8711531566096,1678,0,17735.770164176505,74243.45405102716
RBY-TX-EMC-MONA-PIVX-VRM-BRK-AUR-STEEM-ETH,1768.7807499056316,1490,0,21614.644081084098,61267.175541119366
CLAM-FLO-EFL-PPC-DCR-CURE-XMG-NXS-STRAT-EBST,1431.6641360913802,1542,0,15670.822645057582,49206.12489253376
XMG-LTC-AUR-BYC-POT-PPC-VTC-RVR-BLK-CLAM,993.7532766761567,1376,0,14992.359086266442,31633.89144867347
DCR-ETH-STEEM-EGC-ENRG-BYC-ZEC-VIA-VRM-GRC,1010.3894054723955,1431,3,17041.901952899578,38171.75966143602
NEO-NAV-ETH-WAVES-DGB-ABY-LTC-FLO-XMR-TX,1389.974813157086,1402,40,53821.962106963634,60856.24288188843
ERC-BTC-ZCL-SPR-DASH-XRP-XCP-GRC-BLK-OK,1653.4101554801537,1559,105,15520.85244298276,54755.391853833054
ETH-POT-DCR-STEEM-EBST-SBD-BRK-ABY-WAVES-RBY,1562.2207624953317,1534,6,14603.026849056838,52857.01076604395
BYC-PPC-VIA-BCY-DGB-SPR-SYS-BURST-LBC-NLG,833.9299846964468,1498,0,13161.933602857978,26783.69092839409
CLAM-POT-OK-PPC-BSD-NLG-XST-XMG-NXT-ERC,1697.1164266012872,1538,0,17048.014770730755,51496.578706438515
XCP-NEO-SEQ-EXCL-ETH-BYC-FLO-PPC-ABY-CURE,1728.534252653895,1511,13,53326.34656866376,56595.504706341846
XLM-CLOAK-PPC-CLAM-DOPE-SEQ-ETC-EXP-VIA-EGC,1639.4463107046022,1554,0,23691.596296294912,54010.93765942732
MONA-FLO-WAVES-XMR-ABY-XRP-BCY-VRM-VIA-PPC,1062.5378092598369,1392,0,20364.26717617279,38159.39269210701
MONA-NLG-POT-AMP-XCP-DOPE-CLAM-BLK-ETH-GRC,892.2829830981096,1392,0,16980.4867074988,27646.689845268396
BSD-SLR-XVG-XLM-XMY-IOC-DOPE-XCP-ZEC-RDD,2589.221638843413,1634,0,39455.45682984445,79072.39004886689
XMG-TX-LTC-BCY-ZCL-PTC-FLO-VTC-BLK-SPR,2201.5738497408793,1698,0,17613.35301361185,66172.58575224964
BRK-NLG-XST-SHIFT-XCP-EXP-LTC-CURE-ZCL-TX,2453.337177098707,1742,0,17722.540112375318,69283.06105795935
ENRG-PPC-CURE-BTC-IOP-DGB-FLO-XLM-LTC-SPR,1014.3246381438393,1479,111,15441.852871297624,39411.70926205174
MONA-AEON-NLG-SLR-PTC-DMD-NAV-ERC-ZCL-XRP,2847.6115909093387,1714,0,25233.554615019144,89831.29886386154
EFL-LSK-POT-EGC-GRC-DGB-WAVES-BURST-XMY-ETH,914.9433512916763,1328,16,17490.89869052593,35590.68854871058
SPR-VIA-DOGE-PPC-RDD-LTC-BLK-ERC-WAVES-BSD,1042.9397149356382,1466,0,16942.834657579297,39530.98227866167
AEON-LBC-NXS-XMR-DMD-PIVX-CLAM-XCP-AMP-LTC,1023.9189265790202,1492,0,16441.951120663227,31634.268925379412
GRC-SPR-XCP-DGB-EBST-STRAT-GRS-XMY-EXP-MONA,3150.1658757327455,1784,0,40315.65897305619,95711.12359371495
XMY-XMG-TX-SPR-WAVES-XMR-ETC-STRAT-XVG-OK,2414.9457218794937,1622,0,36652.246157611655,72391.4163574776
ZEC-XRP-BURST-LTC-NXT-VIA-IOC-DMD-EXCL-IOP,1299.571274988438,1518,0,16635.171835893685,41600.024472072626
DMD-RDD-ABY-XST-ERC-ENRG-AUR-ETC-ZEC-XLM,1514.102291271129,1556,0,19855.377438025538,54224.91039336546
EBST-EXCL-XVG-AUR-CLAM-RDD-SPR-GRS-ZEC-BYC,4002.051303712589,1782,0,59591.346144158066,137376.9420629923
SLR-GRS-BSD-XMR-XCP-EMC-XRP-ERC-AUR-IOP,1834.789702203373,1640,0,36075.218588143834,67714.2204393312
NAV-AUR-VTC-SEQ-EFL-AEON-BYC-CLOAK-EXP-TX,2384.592623041396,1638,0,24481.5737385744,68531.82241902038
RDD-REP-VIA-BCY-LBC-WAVES-SPR-DASH-GRC-NAV,906.5240328418362,1438,0,14158.702201650538,29489.520573100483
NAV-DOPE-EBST-ZEC-RDD-WAVES-ENRG-XST-ERC-PTC,3268.4491743637623,1726,0,21731.94138128708,102426.91643670671
LSK-XMR-DCR-SEQ-SLR-PIVX-ZEC-BSD-IOC-CURE,1065.9967767482358,1376,0,21186.493639482156,40039.76478364434
EFL-STRAT-GRC-WAVES-ETC-XMR-EXCL-AEON-BYC-NEO,1359.2426372117147,1422,0,52830.24766821707,50737.510002768286
VIA-XMY-ZCL-CLAM-SHIFT-VRM-CURE-BCY-PTC-LSK,2251.2196352525075,1672,0,20537.749896935184,63981.85150342542
RDD-ZEC-XVG-PIVX-ERC-CLAM-XLM-NAV-PPC-SEQ,1595.4863868829786,1486,0,42164.60583876087,64392.7524415009
DMD-VIA-BURST-NEO-GRS-MONA-SPR-ENRG-NAV-CLOAK,5500.664621066367,1822,0,87110.72175186125,197397.7307233081
STEEM-ZEC-AMP-VRM-SLR-BCY-SEQ-PTC-IOC-BURST,1041.4938101626585,1534,0,14129.600067531008,29667.585340991052
AUR-VRM-OK-CLAM-XMG-RVR-SLR-BYC-BRK-NEOS,2007.3252753985503,1584,0,13449.602891558685,46236.84155145211
SYS-DOGE-AUR-NEO-NXT-ZEC-WAVES-ETC-DGB-NXS,1096.3932506872902,1406,0,50059.130328887775,42372.76137959354
AUR-XMR-AEON-RDD-ENRG-NXT-PIVX-STEEM-BRK-ZEC,1278.78453193499,1444,0,16278.78757030404,44684.08492505294
XMY-EBST-ETC-CLOAK-NLG-EFL-DGB-XCP-MONA-RDD,2884.546060842298,1692,0,27601.28723089841,90001.01665743488
NEO-WAVES-RDD-EBST-DMD-ABY-XCP-POT-XLM-NLG,2628.8146490220147,1652,0,54394.93572719246,82318.14004701878
EFL-SBD-STRAT-TX-ZEC-RVR-EXCL-MONA-XCP-EMC,1878.1589631736654,1614,0,20325.98745275333,56506.8826884194
EBST-EXP-NLG-WAVES-XLM-DGB-NEOS-AEON-MONA-ETH,1877.8008016291221,1599,27,23308.175748896992,63758.24112964099
DOPE-ZEC-ABY-BTC-ERC-XRP-VIA-PTC-SEQ-OK,1888.2308570816347,1422,102,21076.22501728121,66545.87762889356
DOPE-SBD-IOC-BURST-BRK-EGC-DOGE-ETH-XST-FLO,2020.9341430308602,1590,0,16417.249239800858,60369.79176193497
BSD-EXCL-VIA-BTC-DGB-RDD-XVG-RBY-BRK-BURST,1994.6524622806328,1458,114,40972.53354764243,79906.89495692294
NXS-XRP-XMG-EXCL-IOC-CLAM-PIVX-NLG-NXT-ZCL,1969.2330050899182,1670,0,16061.861767749197,57209.498910521615
BRK-XST-BLK-XCP-EGC-POT-GRS-ETC-NXS-IOC,2330.7865994987596,1716,0,36661.325303503625,72093.25773946491
VIA-SYS-TX-EBST-NEOS-STEEM-MONA-LBC-BLK-XRP,2103.2215293282975,1686,0,21450.840004791535,66596.05385771896
ZCL-IOC-IOP-AUR-STRAT-DGB-ERC-BTC-ENRG-EGC,1627.159208442983,1608,110,13572.78068882757,53952.054676354855
DCR-ENRG-TX-BYC-EBST-WAVES-XRP-CLAM-GRS-NXS,2383.439346825913,1730,0,38066.064017330114,86996.6134550179
SLR-XVG-BCY-AUR-STEEM-NAV-STRAT-TX-BTC-BYC,1381.3668986776129,1429,105,35766.95657852333,49207.93252434642
ENRG-LTC-VTC-EXCL-SLR-STRAT-DGB-RVR-STEEM-NEOS,1304.58156840699,1532,0,16917.336804002778,41175.91875661166
SPR-OK-VTC-RDD-DCR-LTC-RVR-EGC-VIA-DASH,2196.9947274437764,1578,0,23294.468246403805,75013.40929801093
STRAT-EFL-CURE-PTC-DGB-XLM-MONA-EMC-SEQ-DOPE,2529.537655509174,1648,0,27808.054035527108,86559.1998011945
EBST-WAVES-MONA-EXP-SBD-DCR-RDD-DOGE-BYC-DGB,1899.273381857574,1586,0,22903.833802456906,67882.47873097095
DCR-SEQ-GRS-WAVES-MONA-CURE-BTC-PTC-ETH-PPC,1630.476529402875,1395,93,47563.78655515256,83091.39837994559
OK-LSK-NXS-ABY-NXT-DOGE-VRM-ENRG-POT-NEO,2789.1152815976643,1640,0,54895.87568012559,79757.32590153402
BSD-EFL-NEO-ZEC-LTC-IOC-EBST-MONA-SLR-XVG,4485.373375425249,1684,0,81130.63857293282,148071.67879395912
XMG-MONA-NXS-GRS-XLM-ZCL-NLG-XVG-PPC-DOPE,7581.082314119816,1920,0,69472.19291832921,269844.45673991466
RBY-CLOAK-ZCL-VTC-TX-XST-ZEC-VRM-DOPE-SYS,4868.917919974461,1862,0,26435.845417729328,151664.1570570191
EBST-SLR-AEON-IOP-ENRG-XMG-PPC-DGB-BCY-SPR,1988.8009710258025,1768,0,11564.932774266084,49937.434852707134
NLG-ETC-DOGE-SHIFT-SYS-VTC-NXT-XCP-AEON-LTC,1033.4429331217825,1454,0,16901.637468626355,35550.01722541118
EMC-ABY-SHIFT-MONA-CLAM-RVR-DOPE-NEOS-AUR-EFL,2070.061458892759,1636,0,19969.812212296503,55585.10207406337
XCP-ETH-EGC-RVR-DOGE-TX-EBST-DCR-XST-CURE,2412.606642071987,1674,0,19155.05486340955,78339.02052286673
TX-GRC-FLO-XVG-AUR-ETC-RVR-OK-ABY-BSD,2194.7268304802287,1710,0,34931.4008560831,63819.22975520932
DGB-BYC-RDD-PTC-PPC-PIVX-XST-XMG-IOP-XVG,2857.378643549303,1666,0,42020.38038215273,93216.86826671506
GRC-POT-AEON-CLAM-WAVES-VRM-DOGE-ABY-DOPE-SYS,1099.3220944914058,1488,0,12447.243593006831,33671.23563865655
VTC-LTC-MONA-XMR-SLR-ETH-TX-BRK-NXT-POT,1631.7451271083203,1438,10,24903.41335618976,56388.67000183435
NXS-ERC-POT-EXCL-EGC-DOPE-DGB-SEQ-EBST-LSK,3593.4251496543247,1710,0,24270.322676316908,108849.3588176804
ENRG-WAVES-ETC-VRM-SEQ-CURE-REP-MONA-DOPE-IOC,1765.2498604357718,1556,0,20422.93262658709,50149.099872071354
POT-ABY-NXT-SEQ-SYS-CURE-CLOAK-ZCL-IOC-RDD,2801.864857166658,1708,0,23144.35782044731,84180.58314172964
BURST-SBD-OK-SLR-EGC-EXCL-BTC-GRS-CLOAK-WAVES,2829.3418019026385,1570,118,43994.965524012536,112057.49248411738
LTC-EGC-LSK-RVR-PIVX-ERC-BRK-EXCL-EFL-POT,1686.2473707298875,1508,0,21564.847883345126,55933.78958865031
RVR-AUR-WAVES-PTC-SPR-VIA-BCY-NEO-DMD-ERC,2055.3925128792525,1562,0,53147.239705172215,60746.34723475951
BLK-XMG-EBST-FLO-LTC-DGB-XRP-STRAT-ETC-XCP,1284.2699106711493,1510,0,13646.827753745794,42394.20781105003
FLO-XRP-NAV-XCP-SBD-BYC-PPC-ERC-DMD-LBC,1153.8975298128994,1524,0,13873.856034794047,35355.215251834496
ZEC-ETC-VTC-SPR-PTC-AEON-BCY-GRS-CLOAK-DGB,2333.820393833604,1762,0,43462.34523189918,83285.44675129435
BRK-DASH-BLK-PIVX-ENRG-TX-EBST-LSK-NLG-EXP,1713.819868171694,1586,0,16523.851116598267,47798.81519922955
RBY-SEQ-EFL-ZCL-DASH-GRS-CLAM-ABY-EXCL-DGB,2957.528212686183,1814,0,38338.288995557814,105288.59291078472
BURST-EFL-CURE-BTC-AMP-VIA-GRC-LTC-RBY-TX,882.7753621860742,1284,104,15475.667673296768,34915.25933639098
ETH-AMP-SBD-STRAT-GRS-BLK-ABY-BRK-BCY-SPR,1542.4211294852983,1617,7,31687.646958093686,49745.115435831045
ZEC-XST-XMR-DOPE-NXT-SLR-XCP-NEO-ZCL-DMD,3877.185703236592,1712,0,55940.42108864502,119787.33637372065
MONA-AUR-NEO-XLM-SYS-LSK-EBST-SEQ-ERC-IOP,4600.121192375508,1716,0,66628.81046645058,161548.70566638047
XLM-ABY-SYS-GRS-XRP-PTC-NAV-NXT-DMD-AMP,2114.253422003685,1654,0,40632.346424146715,79683.67429418107
PIVX-GRC-XRP-ETC-BTC-EFL-MONA-ENRG-STEEM-DMD,901.6225951670965,1249,97,20764.99963838201,37623.09373210642
BYC-LSK-NXS-IOC-XMR-LTC-BSD-DMD-AUR-RVR,1626.6556154725042,1472,0,22122.350042802846,50476.087673454305
RBY-XCP-PTC-XMY-IOP-DOPE-DOGE-PPC-CLOAK-IOC,2114.4260173948405,1666,0,18387.551811614452,54717.36138608522
SLR-STEEM-STRAT-EGC-BCY-OK-NXS-DASH-EXCL-ZEC,1342.0836688543948,1512,0,16342.617910574452,42275.86815113535
XMY-NXT-EFL-RVR-BYC-SLR-BURST-BSD-MONA-DOGE,1828.8866588077628,1524,0,21196.219408347,53158.65515373904
EFL-IOC-SHIFT-MONA-DASH-PIVX-BURST-IOP-STRAT-NEO,2133.7977308307727,1564,0,57370.78691316277,69591.06828931138
DOPE-STEEM-ENRG-CURE-XRP-ZCL-SPR-NLG-PPC-WAVES,1656.4340962803713,1656,0,13153.152978104254,51658.29999067454
OK-GRS-LTC-EXCL-FLO-RBY-WAVES-XMR-LBC-PIVX,1775.9103455444872,1618,0,39217.28929645776,68012.39420047028
RDD-ERC-EXP-NXS-PTC-NEOS-RVR-BCY-SHIFT-ETC,1455.6221405622935,1582,0,16603.461385965915,40790.73256828408
BCY-SPR-BTC-EXP-RVR-ERC-AEON-NXS-XMY-CLAM,1348.5029485072157,1521,105,14223.216963631241,38554.47097811456
XMR-PTC-DASH-DOPE-ABY-XVG-RBY-PPC-POT-EBST,3096.273124372177,1602,0,38516.87857313051,92230.51471717964
ZEC-VTC-XVG-TX-GRS-STEEM-NLG-FLO-DMD-EBST,3942.5240451735185,1818,0,60604.821148353796,142149.27184887254
VRM-TX-IOP-DOGE-REP-SYS-SLR-NXT-XST-PTC,1984.9901681478811,1694,0,16612.03492614876,57803.32520637746
SYS-SHIFT-RVR-BTC-EXCL-FLO-MONA-EFL-NXS-OK,2220.3877817586504,1513,121,25933.880292237358,77334.70367784462
NXS-XLM-CLOAK-WAVES-LSK-BLK-BSD-RBY-STRAT-XVG,2490.20286926122,1628,0,48331.167912327764,91869.05739637157
VIA-PIVX-NAV-LTC-BURST-SBD-ZEC-IOP-XLM-DOPE,1759.0928905260585,1600,0,19185.595638781942,61883.65688471106
PTC-EMC-NXS-DCR-AMP-RVR-CURE-PPC-SYS-CLOAK,1681.7637285611956,1640,0,24049.641053709867,57795.65800805146
GRC-PTC-GRS-ZEC-NEOS-POT-OK-ERC-NXT-NLG,1758.2436198077517,1680,0,36359.49762947406,57470.09509830638
VRM-ZEC-NAV-XMY-PTC-SYS-DGB-EMC-POT-SLR,1362.448314283503,1548,0,15832.684866336062,44221.27634278527
STRAT-EMC-PIVX-FLO-ERC-XRP-EBST-STEEM-DOPE-DMD,2243.0048105401993,1650,0,18017.404145156645,73757.4297116877
LSK-STRAT-XLM-POT-AMP-EFL-RDD-EMC-BURST-BLK,1049.6838018390476,1454,0,20074.84937384423,40196.421038728135
EGC-RBY-XRP-EXP-BURST-NAV-BLK-EXCL-PIVX-EBST,1833.302620416756,1604,0,15525.759339576385,57415.77163409379
BYC-CURE-TX-EMC-SYS-RDD-VRM-DASH-ZCL-STRAT,2446.483206920858,1706,0,18542.200401009715,80843.86860798454
TX-SBD-CURE-XLM-AMP-EXCL-XST-NAV-BRK-SYS,2412.1040208235117,1684,0,20421.547385340502,78571.85098307996
AUR-EFL-NLG-SPR-XRP-OK-RVR-SLR-SYS-BSD,1619.2264190600224,1580,0,13938.28939112926,45926.59920630563
SHIFT-POT-SEQ-ENRG-BTC-BSD-AEON-WAVES-CURE-AUR,1180.099851729729,1355,97,15674.099226509761,40379.45674498124
