portfolio,total_fees,taxes_owed,num_trades,num_trades_saved,end_price_HODL,end_price_rebalanced
PPC-IOP-SLR-ERC-AMP-TX-ZCL-EMC,1832.5895108169036,22888.544905489263,1422,0,13508.121331571061,57491.06202873775
WAVES-BRK-VIA-BURST-EBST-DOPE-LTC-VTC,2993.5313175815136,42230.26231691032,1296,0,22015.39696304233,93357.8528302573
ETH-VIA-ETC-AMP-EMC-XLM-IOP-LSK,1014.1196292232604,15791.032843282292,1183,25,21922.436592664784,42212.13370815176
NXS-BYC-XST-EFL-NEOS-XMG-SEQ-XLM,2758.0339001316734,35575.63490654839,1296,0,24965.08203791517,83911.57607882805
IOP-WAVES-OK-EMC-STEEM-AEON-SYS-NEOS,1618.590121011258,22993.1222942156,1284,0,15552.334931869513,54187.389155193465
STEEM-ABY-NEOS-EXP-PTC-RDD-STRAT-POT,1014.493230232966,14826.734914400835,1104,0,14098.839023310544,32085.81704694491
DASH-BTC-ABY-RBY-AMP-AUR-XMG-SPR,1018.7883956514543,14279.152262236388,1042,90,11391.839442539323,33660.63725295379
XVG-ZCL-AEON-GRS-GRC-SBD-PPC-NAV,5876.825676934396,75036.58326127006,1548,0,69490.09635138037,195770.3548182862
EGC-VRM-DASH-ETH-XRP-SYS-WAVES-EXP,892.0767591384107,15057.906620042873,1061,19,14949.268775780041,34507.90789213017
DMD-NXT-BCY-XMG-XMY-BRK-MONA-EXP,2013.4143913368755,29666.056002256893,1176,0,21414.116865867796,53653.57543413679
SHIFT-WAVES-BTC-SLR-RBY-BSD-SBD-DASH,972.9396120877886,15290.855135218968,977,85,13990.059839699774,36692.008521806725
SBD-BLK-POT-BYC-GRS-NLG-FLO-OK,1967.152305341483,26054.72275217268,1306,0,39784.118623238435,69106.83932656793
BTC-LTC-OK-BYC-MONA-AEON-NXT-EGC,2342.2700273532605,37704.43503664162,1149,97,28639.488894273585,86245.47736158539
SPR-CLOAK-TX-STEEM-SYS-LSK-EGC-WAVES,2076.4605277395267,27705.862240949555,1302,0,26366.568504085437,73535.28460645312
AUR-DOGE-XVG-SHIFT-NAV-GRC-ETH-SPR,1556.2740630848718,21175.19064788669,1214,0,40950.984287047075,53295.96328259865
PIVX-AEON-XMY-REP-BLK-PTC-AUR-SYS,1324.6374382379308,18963.734441279616,1170,0,16150.973391047333,44958.796822975746
AUR-DOPE-ETH-SYS-NXS-AEON-VIA-BCY,1594.4031209025661,21494.558921939184,1234,0,18618.205908357533,53854.50790375825
BCY-PIVX-RBY-DCR-PPC-CURE-FLO-WAVES,536.0649920835613,7782.262827493543,1032,0,12822.136703634933,23439.502075613153
ETH-EGC-DOGE-NXS-DASH-AEON-XMG-VTC,1624.8399415389363,26226.60192602529,1153,5,20613.880480203174,58896.79353761856
EXP-VTC-DOPE-EFL-XVG-CURE-RDD-ZCL,5194.16384004465,67566.98051507134,1476,0,47657.32902908439,154957.62412510673
EFL-PTC-FLO-OK-AEON-ZEC-ETH-ERC,1367.0997794395294,19294.744609485064,1160,2,19492.570814971703,52608.80265173647
NEO-NLG-BLK-DOPE-EFL-XMR-SLR-SEQ,2369.817679743877,35162.975869586706,1238,0,62723.12973245983,75569.86137076646
SLR-PPC-DCR-SYS-AMP-SEQ-ERC-NEO,1422.4773362913443,20271.075371206643,1232,0,63682.62081648248,58579.97877668108
PPC-XLM-XVG-EXP-DASH-RVR-EMC-IOC,1724.1627247696138,23989.95402757465,1244,0,43686.22373339854,55567.898338878425
VIA-BURST-EFL-BLK-XMR-XVG-MONA-CLOAK,3066.378004480025,46713.83878615948,1270,0,60104.65240204678,119259.34398163276
NXS-ABY-LTC-AMP-PIVX-ENRG-DOGE-VIA,1060.8757742213827,13766.589006502038,1154,0,16239.230387225682,35145.68720913783
BLK-IOC-EBST-ERC-DCR-SLR-DOPE-NLG,1941.6682397964214,24504.553829758566,1274,0,16247.733615742383,59058.728046303804
ZEC-SPR-NXT-STRAT-NAV-VIA-DOPE-TX,1916.6568210947241,23873.46205406257,1342,0,15318.857853354166,55014.962045161505
DCR-SPR-PPC-VTC-VRM-XMY-PTC-ETC,1599.0580978654802,21061.78533365769,1278,0,18186.681192962475,50444.71015987196
LTC-WAVES-XMY-VRM-XVG-TX-RBY-BURST,2322.5039421467045,33995.52385757368,1270,0,42701.83902950149,76232.8658295589
DASH-DCR-RBY-NLG-BLK-TX-GRS-BSD,1585.6266444911882,23512.202063311353,1238,0,41775.165763148834,68254.0455873466
EGC-DMD-XMG-DASH-SBD-SLR-GRC-DGB,1404.9187623498392,20725.106268229618,1150,0,14093.31954630814,44297.90071468889
ERC-DOPE-NAV-MONA-SYS-OK-ZCL-EBST,8799.436838277457,111344.48991279423,1598,0,30050.571324922956,260809.33646698124
BSD-XST-SHIFT-LSK-GRS-DCR-WAVES-VTC,3059.5679261073083,47074.27404103719,1324,0,54918.70268588755,139000.3405795129
ERC-LTC-SYS-FLO-SPR-AEON-BRK-POT,1429.6105472336053,17845.19056864792,1284,0,16227.839601558739,47545.02009906137
VTC-CLOAK-EXP-XRP-ERC-STEEM-ENRG-XST,2219.7233182461373,29551.294675222984,1338,0,27464.25422340385,76051.15216745014
CLAM-EMC-LTC-STEEM-SLR-EGC-CLOAK-XST,2020.7266610594293,29194.79789399957,1268,0,26717.39854822422,75477.41493012651
STEEM-NAV-NLG-NEOS-LSK-CLAM-XRP-RVR,980.863566210857,13854.36572943457,1080,0,16772.08508326948,32031.45156389302
NEOS-RDD-WAVES-NXT-NXS-ETH-CLOAK-DOGE,1496.7691623821993,21459.91944838783,1186,12,23998.972394438635,53626.28441075978
ENRG-DOGE-XVG-RVR-RDD-PIVX-BURST-ZCL,3046.4306342999203,39227.14931833809,1336,0,44119.07467411393,95451.59591239874
BSD-DOGE-PTC-PIVX-SEQ-GRC-NEO-XRP,1715.4382095720287,28897.10041778063,1122,0,63929.22795800521,65537.43354131427
REP-ERC-WAVES-XRP-RBY-ENRG-SBD-ABY,1070.1772110898519,14617.885418208463,1152,0,11306.802377211285,36050.08662351855
NEOS-PPC-BLK-RDD-RVR-BRK-LTC-FLO,1221.9565590355253,16114.600924170189,1160,0,14640.645813635409,37957.48052829836
PTC-BTC-ETC-AEON-NLG-LBC-OK-VTC,1311.3633007442982,20194.56353391305,1071,105,19205.551534387607,45217.41063093521
ZCL-ETC-GRC-ENRG-DOPE-XMR-BTC-XMG,1653.9108583784555,24875.539872152396,1117,117,16037.491695572056,59756.59540756008
GRS-NXT-WAVES-DASH-STRAT-PTC-TX-RVR,2322.8038585783156,34043.7128311595,1266,0,42790.608298435196,80221.18197918369
CLAM-IOC-NLG-EXP-DOGE-NEOS-XMR-XMG,661.0078408347804,8565.1436702456,1048,0,10099.857930502885,19463.845169589396
PPC-ENRG-ERC-TX-DOGE-EFL-DGB-XMR,833.8857470026966,12122.868868236643,1120,0,14572.860612927656,33997.113572821996
SLR-DASH-IOC-REP-SPR-PTC-DGB-CLOAK,1676.6149095382011,20987.483535249306,1290,0,21444.959222662714,51617.565446815424
DGB-NEOS-RVR-REP-VIA-GRS-XST-AEON,3259.470130322324,41599.09450989085,1414,0,46174.26167089245,114473.28644217434
REP-EXCL-BSD-XMG-BLK-ETH-CLAM-SHIFT,1016.3060262555105,15507.086654580618,1093,7,15770.253202548167,38208.086391519166
PTC-ERC-POT-SYS-STEEM-XMG-BRK-RBY,1562.9292401572484,22605.13656089867,1198,0,16854.716543745762,54025.60904269661
SLR-BCY-XCP-EMC-ZEC-NEOS-NLG-WAVES,522.5815366906314,6774.845675629345,1040,0,9221.577297191565,17631.340418103555
NEO-BURST-AUR-EXCL-MONA-FLO-CLAM-POT,1778.319250500954,27671.61907225547,1180,0,66919.82109511764,64790.34352376859
NLG-NEOS-IOP-PPC-RVR-XMR-DMD-NXS,1335.626183186753,17327.30015142399,1218,0,14258.082219112766,36957.51272273406
ETC-REP-BLK-AUR-EFL-BRK-LSK-XCP,925.3551660186487,12555.368038587514,1112,0,14708.219611098664,30195.059859589535
DOPE-XMR-VIA-PPC-BSD-XLM-CLAM-SPR,1399.8425453967068,20058.828851426722,1222,0,19268.72189653007,50261.38787661855
ERC-SHIFT-MONA-PIVX-XLM-LSK-XCP-BURST,1852.7931885613239,28384.948392435763,1228,0,32345.853933155857,72362.24568257412
BLK-EXP-SLR-VIA-ENRG-BURST-EGC-EBST,1683.4557856798851,21583.311013725634,1262,0,13925.454297008459,47213.48235052136
DCR-SEQ-XCP-TX-STEEM-ZEC-EXCL-NEOS,1092.4910592164952,15218.911360444083,1208,0,17242.526454269555,39586.63263019428
WAVES-MONA-BCY-XCP-OK-RVR-SEQ-NXS,2173.481964870729,28247.012071694462,1316,0,25088.733133293994,57899.255765584036
VIA-SBD-BRK-CLAM-EXCL-SPR-PPC-RVR,1643.4596370850866,19219.909831275116,1272,0,13628.281633412049,43117.12159497641
IOC-WAVES-VRM-XST-BRK-DCR-TX-PIVX,1872.4399894753565,26350.47117385819,1272,0,18828.07338264458,59925.598391394466
EMC-CLOAK-ETC-NEO-GRC-ZEC-VIA-IOC,1599.3553039414517,23059.301086181393,1150,0,67127.15017361069,59801.30311586077
TX-EFL-LBC-XRP-CURE-IOC-RDD-GRC,1197.1770067978766,16990.569804001698,1184,0,13533.442358345384,37841.77445672915
AUR-XVG-BURST-XLM-VTC-DOPE-GRC-SHIFT,2799.734607519339,40961.88682147429,1258,0,48161.8574421768,94755.90146551485
BTC-AEON-BCY-STEEM-EBST-EFL-WAVES-IOP,1486.6289097616764,22712.78848853354,1146,108,14416.43947514326,52308.233412128444
ABY-GRC-MONA-NEO-TX-NLG-EXP-NEOS,1947.2979151552152,27723.66017672087,1252,0,64436.36081453456,59196.07885474566
PIVX-EFL-RVR-AUR-SBD-SLR-VTC-DCR,1450.1572875290958,21185.84578352482,1170,0,17069.709417896607,48099.016162510205
BCY-LBC-REP-AEON-FLO-EMC-STRAT-STEEM,783.9468076661144,10460.376100611677,1124,0,12334.276289999503,28184.840468449627
ZEC-RBY-IOP-IOC-RVR-SYS-DASH-XLM,1197.7448107698592,16510.76528267754,1246,0,15102.311839456004,39353.3175588442
NLG-SLR-ETH-EBST-NEOS-FLO-LSK-CLAM,1152.4814270059198,15274.658128568468,1146,0,16648.518692154717,36957.61383677299
XRP-EGC-XVG-LSK-ZEC-BTC-NXT-NEOS,1576.8152897890475,25984.767472940694,1054,102,45647.97890249444,60548.67500084597
EXP-GRC-BURST-ZEC-PIVX-BSD-SPR-BYC,815.994750232737,10062.183986827686,1128,0,12713.102175919517,27354.958758325753
LBC-DCR-BYC-NEOS-BSD-BRK-PPC-POT,896.1198507758749,11888.432245038419,1176,0,13561.29484324788,29640.146928408423
AMP-BCY-LBC-CURE-DASH-BRK-RVR-FLO,904.8834950809493,11420.806048276514,1154,0,10643.967104382671,25338.53904598731
WAVES-FLO-REP-BCY-ZEC-NAV-MONA-VIA,804.130068099313,11604.30820684702,1054,0,21432.12528617436,32947.44812327555
RDD-LBC-STRAT-VRM-REP-BLK-SYS-DOGE,931.9518424509694,13268.20067810029,1144,0,13291.642385661737,32605.950356313864
SEQ-MONA-XRP-DASH-CURE-ENRG-EXP-CLAM,1169.7443392014575,17526.978369981854,1108,0,21590.089307703267,37812.76468472711
XLM-WAVES-ETH-ERC-ETC-MONA-EBST-XMY,2276.6703364298533,35382.02212337067,1163,25,27956.533782803774,90401.89319782692
STRAT-IOC-NEO-CLAM-CLOAK-SHIFT-BURST-EFL,1992.2201321314183,27875.002934339114,1230,0,66555.9510075583,67803.06350789331
DOPE-TX-DCR-PPC-POT-ABY-SYS-XRP,1188.0223460312416,18525.537687282827,1194,0,15099.619258161008,45777.10117843776
ABY-GRS-BSD-AUR-PIVX-ENRG-EXCL-LTC,2215.7289311947475,32504.024197289924,1280,0,43510.716575598,83501.1042997309
GRC-NLG-DMD-EBST-STEEM-RBY-NAV-ENRG,1672.6427537435477,21485.036480176022,1244,0,14207.547637895808,47286.28922534927
DOGE-VTC-OK-XCP-XRP-WAVES-XST-NEO,2634.0847948924393,41367.77368001632,1284,0,66151.5620872098,89245.19705149563
BYC-DOGE-LSK-STEEM-SYS-POT-BLK-CLOAK,1144.5262366394209,16396.92796300053,1140,0,25593.317187159628,45682.69325181053
VRM-DCR-AUR-ERC-XRP-SEQ-ETC-SLR,1136.4990582102266,16903.402142353923,1156,0,16783.982129708325,41178.904517244024
EXP-DOGE-DMD-TX-BSD-BCY-REP-NEOS,826.3307486149337,11360.580893485734,1132,0,11030.8514380036,25392.222863914096
NEO-LTC-SYS-BSD-POT-XRP-MONA-EXP,1861.3474740248623,31675.11805310657,1164,0,69513.10635918248,75041.41075223252
NXS-OK-ERC-DASH-NAV-EXCL-XRP-AUR,2023.3664823202369,30235.732082458027,1260,0,20307.904921469795,66308.84354962467
DCR-EXCL-DOPE-RDD-ETH-XMY-BURST-NXT,1964.4883996049955,30145.517081370523,1194,0,21605.835349743167,73793.20090465956
NXT-GRS-REP-RVR-XMR-POT-ENRG-VIA,1884.0451881762765,26285.153397641414,1300,0,42187.58479718205,64760.403807863295
RDD-ETH-EXP-DCR-LTC-NXS-GRC-GRS,1628.7288941865029,23239.395366465033,1246,4,47351.89913331134,76680.8848403749
BRK-DOGE-XMG-EBST-DCR-XMY-STRAT-CURE,2064.127597112968,29230.273110259288,1250,0,16237.649748988311,64986.189853639065
ZEC-NAV-CLAM-VIA-STEEM-XRP-BTC-TX,722.6635889019592,12040.855359859865,994,96,15552.246300324276,33102.09084166656
SBD-PIVX-DOPE-BCY-TX-RVR-SPR-EMC,2264.497982910339,26669.156207671425,1386,0,13436.094042900399,58955.85050166057
IOP-BSD-XMY-AEON-XST-NXS-WAVES-RBY,2918.3599559212435,38607.43251863459,1350,0,18312.533476884084,80887.66198127696
SEQ-FLO-BTC-BURST-DMD-XVG-XST-XMG,2747.9052170603945,41849.823987675125,1146,110,48957.23942546041,100303.32284643217
BURST-RVR-DASH-AUR-BSD-XVG-SPR-RBY,2322.5108305513186,30480.273584718205,1302,0,40497.05888507041,69277.88419232736
TX-CURE-XLM-EFL-XST-XRP-AMP-SLR,1614.702438284664,23550.03464075588,1260,0,19374.007104691987,55871.11376434953
MONA-ABY-SBD-EBST-EXP-GRC-XVG-XMG,4585.437659238653,58473.51235427489,1364,0,48151.08650655652,122131.1394033113
SLR-NLG-ETH-ENRG-BYC-REP-POT-NEO,1150.743176428745,16676.433300773977,1105,13,58577.636687848615,42611.36809187852
NXT-BCY-ZCL-SPR-DOPE-STEEM-EMC-NAV,2676.3086041866723,32573.82115005635,1406,0,16068.28681682759,78482.81390197034
ZEC-CURE-DOGE-WAVES-XVG-EXCL-AEON-BSD,1739.1566744299078,26662.178199267386,1230,0,42937.546338779095,64727.79525564508
AEON-SBD-EFL-RBY-ETC-IOC-XMR-XCP,1080.9899419058304,13839.288457872037,1124,0,12197.771816744833,32172.954356689443
NXT-SEQ-XRP-EMC-NXS-BCY-STRAT-PTC,1428.455598306078,20659.524507449343,1186,0,18493.50907889034,45205.06156943206
EXCL-NAV-SHIFT-XVG-EXP-EBST-POT-ZEC,2815.0360408597494,38217.35919293358,1316,0,43226.41243759279,83580.04760555
EXCL-EMC-GRC-ZEC-TX-SEQ-XCP-XVG,1861.825971864593,26320.421179790726,1262,0,43705.90263496649,62715.66290075191
LTC-GRC-DGB-ETC-DASH-AEON-BURST-EXCL,881.3164464241476,13581.244557478034,1064,0,17234.96018640678,36229.23313644787
XMG-OK-AEON-PIVX-PPC-XVG-BLK-PTC,2990.576076014132,42583.660781858336,1294,0,45411.31698391789,91690.78832157454
IOC-FLO-OK-VIA-DGB-PIVX-GRC-XRP,1186.344034991796,15741.21092890154,1238,0,15754.516081717185,38876.76861336112
XVG-GRS-NXT-NAV-DCR-ENRG-RBY-FLO,2838.027936029364,42251.58873520056,1368,0,69335.03466979665,114640.60689349292
NAV-SYS-VIA-NEOS-BSD-DOGE-SHIFT-AEON,1357.3063415200952,18890.257084862194,1248,0,17650.101512019817,46541.52269161072
PTC-EXCL-STRAT-GRC-IOC-EMC-ZCL-BURST,1971.939044728902,25606.850121802974,1310,0,17558.73603964198,61202.2082015029
MONA-EBST-NEO-RBY-NXS-RDD-ZEC-BTC,3917.0774146201593,60777.64508518536,1200,108,72752.67798647576,155606.41143602016
NXT-ERC-NEOS-BSD-SEQ-IOP-POT-EFL,1545.107963633004,21648.55044843369,1198,0,14874.960751734996,43639.810533067226
TX-ETC-BTC-XMY-REP-BURST-RDD-SPR,1090.0068575159082,15892.904234448764,1078,94,14774.622990079955,43731.33393508371
SHIFT-PIVX-PTC-STRAT-ERC-EBST-DASH-GRC,1898.357189422082,26697.37249797195,1202,0,18989.259806379832,62383.425196351105
BYC-WAVES-SBD-RBY-RDD-AUR-BTC-GRC,925.0765743945639,13873.470973092084,987,79,13980.81581335283,35811.16272098033
NXS-SBD-XRP-EMC-ERC-ABY-POT-XCP,1478.367217718683,19586.635390768824,1278,0,14290.94220112469,46553.31216115416
BURST-BLK-FLO-RBY-ABY-VRM-VTC-IOP,1543.1871263931887,21402.555124804312,1264,0,13040.183307020452,43461.97817985738
XMY-RVR-NXS-AMP-ERC-EGC-DGB-XLM,2033.708951970014,26431.34038094357,1310,0,19898.49573299251,64325.85913705398
SLR-STRAT-BYC-XST-VTC-SBD-XVG-WAVES,2886.84569301565,39009.1233047217,1308,0,46439.793614080176,88300.36612775299
XMR-WAVES-BTC-LBC-EXP-NEOS-EMC-CLOAK,878.5726315507086,13433.068352106613,1010,98,20966.20378932476,34415.048054793486
REP-SEQ-NEO-XST-NLG-CLOAK-GRS-SHIFT,6385.456760745766,84703.27847587696,1434,0,100538.88441248285,248222.21586144913
PTC-STEEM-AUR-NXT-NLG-ETC-SHIFT-FLO,944.6921687009761,12635.682038578727,1146,0,14037.891731184493,32646.911187880767
XMG-XRP-STRAT-EFL-XST-XCP-TX-NEO,2990.051846146052,44906.44275590859,1298,0,62897.005459477434,96595.51220865344
ZEC-DASH-CURE-EXCL-XMR-NXS-CLOAK-VTC,1825.5184371915852,27713.166550650552,1162,0,28751.903257474638,69668.95851428443
RDD-XVG-VIA-CLAM-ZEC-EXP-WAVES-SHIFT,1265.7293213122998,17212.634139130747,1172,0,42639.9152482471,44947.08145240104
NEO-XRP-XST-AEON-PTC-SBD-BLK-BYC,3809.1949775799912,50419.50538375868,1378,0,65807.27522187337,118110.12828521406
XVG-EXP-CLAM-STRAT-EFL-AMP-EGC-AEON,1473.9121276574715,20009.7378221158,1226,0,39080.950762725406,45569.17439552625
NAV-XST-CLAM-SLR-AMP-BCY-ABY-BTC,899.5374890121553,13484.862785100353,1056,104,14353.589457572913,30988.273909687
BTC-XST-DMD-RBY-EFL-ETC-EMC-POT,1082.2459566269247,18135.75111951468,1000,90,17564.193888323618,44016.122389531185
GRC-ABY-RDD-LSK-XVG-VIA-STEEM-XLM,2362.637659997161,35583.84086555316,1232,0,52357.440009818514,92787.24193821379
BTC-GRS-LTC-DGB-SHIFT-XRP-SYS-BSD,1523.1164420594137,27196.200936342688,1094,104,45864.538873019825,85258.87810609618
RDD-PPC-ZCL-ETH-STRAT-RVR-VTC-TX,2388.4339889549797,34017.67801419871,1314,12,19747.908197021614,81526.58906804177
GRC-NAV-NLG-STEEM-RVR-NEOS-MONA-LSK,1504.3983156837596,20652.927492001632,1174,0,25596.76015732625,47013.61970464569
SYS-EFL-XST-ZEC-SBD-AUR-PTC-ETH,1389.9897030114557,20289.30775681695,1165,3,18823.515813746904,53687.96102087474
SLR-RVR-SHIFT-NAV-STEEM-BCY-XCP-DOGE,989.7518738653488,13183.50558796989,1196,0,12592.527464738749,28709.016805359774
PPC-EXP-DOPE-ENRG-POT-SBD-NXT-NEO,2087.801933710102,30159.737214765304,1230,0,56775.901634925955,58248.66333521401
IOC-BSD-CLAM-NXT-VRM-XRP-XCP-ZEC,953.8366858733257,13622.534577609316,1106,0,11120.746328990279,28275.775179424807
ERC-BRK-SHIFT-IOC-REP-PIVX-DGB-BLK,1140.2586185958853,15036.175368596523,1180,0,14700.56149257912,38064.332184172
BSD-PTC-IOC-SHIFT-NXT-EGC-DOPE-EXCL,2662.252710206512,37536.924839903186,1266,0,19490.252675199874,71996.20013752714
CLOAK-XRP-NEO-SLR-EXCL-EBST-SEQ-ZCL,8836.062846309942,113014.91342422401,1512,0,73426.69545626729,260444.7973723388
PIVX-DMD-STRAT-CLOAK-SLR-MONA-SHIFT-DASH,2077.230793212509,29787.802623968455,1242,0,31721.670827977083,70866.23663452797
NLG-NEOS-BURST-LBC-EGC-LTC-CURE-CLAM,839.2401126768282,11467.875351122635,1110,0,12502.228904112704,27033.808528926005
ETC-ERC-NAV-ABY-PIVX-XCP-DASH-XMY,1116.4784704258668,16790.652477234737,1140,0,14871.520433112188,36355.54998082599
ZEC-DCR-XMR-CLAM-VIA-CLOAK-PIVX-NEO,1380.0848531151676,22675.315345294803,1076,0,71558.92676589526,68924.14112282098
BSD-LBC-BLK-BRK-BCY-XMY-BTC-EXP,826.9616443309707,12280.258543267611,987,107,11217.550180068725,26426.096322177636
XLM-EXP-EXCL-ENRG-PIVX-IOP-TX-XST,2063.35576270836,28119.572447411134,1368,0,19842.16838288706,62343.52926527451
LBC-FLO-BRK-BSD-ETC-BURST-PPC-SBD,963.8146791485003,12223.225848907961,1164,0,10589.72918009324,31029.177449491133
XVG-IOC-DASH-EBST-STRAT-SHIFT-BTC-BLK,2260.8524422943647,34654.81155211367,1146,122,42692.85988961099,76513.17668316996
REP-VIA-XMG-POT-XVG-BURST-XMR-EBST,2900.335284250259,41870.85911446744,1266,0,45050.84420207696,97941.49513463253
SLR-RBY-RDD-EBST-ENRG-BCY-BTC-DCR,1254.4240553313848,19029.678859304448,1098,112,16293.127551923099,48400.579843506566
BTC-RBY-MONA-XMR-IOP-CLOAK-EXP-WAVES,1490.5902425111788,22301.22397233227,1123,97,28480.7478879428,57346.88496956228
XLM-LBC-DCR-IOP-MONA-WAVES-STRAT-ZCL,2100.725744286142,30234.384084449237,1362,0,25606.108528750003,79311.06892957859
DCR-EXP-XST-AUR-XVG-XRP-EBST-VTC,3950.8237069245106,56086.140136421156,1364,0,48895.811878446395,132209.97951281114
BRK-XMG-VRM-SLR-LBC-EGC-XCP-NEOS,1602.422242707752,22325.57889825239,1198,0,11398.68554669206,38147.740235148776
OK-AEON-SPR-MONA-NXS-EXCL-REP-XMG,3981.18495046361,48450.3252241635,1454,0,26997.853039346035,111969.38096516982
SBD-AUR-DCR-ZCL-PTC-IOP-AEON-TX,3129.597211510494,40863.51022135496,1434,0,16864.420336081555,97314.1739882469
RBY-CURE-SEQ-GRC-NAV-XRP-PTC-NXS,1567.8801646417267,22342.77976703747,1178,0,18767.326844688003,50069.96033825724
IOC-DCR-ERC-VTC-NLG-DGB-DASH-SPR,1117.963712658943,14460.551522990469,1228,0,18015.140386914078,40706.73845732615
FLO-SHIFT-LSK-REP-EFL-ERC-RVR-IOP,1604.8648650136615,20658.559026051527,1280,0,18584.6337067546,50996.178708883
DCR-PPC-POT-SEQ-NXT-RVR-ETH-IOP,1103.1474933434613,16604.7297503868,1130,0,15936.618095374406,36786.857297130584
FLO-OK-ZCL-EXCL-XMY-NEOS-EGC-NAV,3362.563960182361,44831.37468731857,1438,0,18215.65949992925,91729.12822387787
NXT-DCR-AEON-XVG-NLG-CURE-DGB-LTC,1752.6997469049247,26784.296207539388,1188,0,45612.794321046,70392.48464427478
FLO-RVR-XLM-EGC-BSD-NLG-VRM-RBY,1740.4197875024558,25040.513183467727,1278,0,16641.426869288473,54716.6749412716
NEOS-VTC-DOPE-BTC-AUR-BRK-LBC-VRM,1859.5886117209473,28518.61718278926,1120,106,15736.745583694483,52412.433210806994
XMR-GRC-SPR-RBY-EFL-XRP-LSK-NAV,1180.0857673456476,16645.15826802956,1134,0,18414.87023562072,41141.86686054693
VTC-VIA-ENRG-EFL-AUR-REP-XMR-NAV,1118.516284944631,17249.965368571495,1114,0,18554.541547708708,42632.248861392225
XMR-EFL-NEO-LTC-AEON-REP-EBST-ABY,3349.1544893577952,49508.061252585,1282,0,64774.10546824984,115629.61247237219
CURE-PIVX-DGB-NLG-RBY-LSK-BRK-BCY,1012.3400991215412,14587.468529392421,1110,0,16647.729470539613,34145.5617993783
STEEM-SPR-RVR-GRC-EFL-WAVES-EMC-NLG,1058.482335535533,13044.604448591872,1220,0,12536.991599109875,32931.353324845884
SEQ-NEOS-OK-CURE-AEON-BURST-ENRG-XRP,1894.866076744366,25894.677645791282,1318,0,16789.775222371012,53499.66995104775
BSD-EXP-DOPE-ABY-VTC-SBD-TX-EXCL,2665.349900235408,37410.882973519256,1256,0,17273.153157609,71797.8455549159
BURST-XVG-NAV-AEON-TX-NEOS-ERC-ZCL,4364.739040381099,56329.207200161734,1460,0,45016.269410449095,137418.2404810145
VIA-RBY-PPC-NXS-XRP-GRS-ZEC-EFL,1612.2166708540922,22822.60985724064,1262,0,42370.40516684235,69214.22734810773
MONA-XMR-BSD-LBC-AMP-ERC-DOGE-STRAT,1022.0903078923704,14246.952412295654,1160,0,22202.5339891623,37908.589952946655
IOC-LBC-LSK-XCP-SPR-BCY-XST-ETH,1306.9568002216802,15410.830066223545,1268,0,18345.079348520238,36252.101232218
PIVX-EXP-IOP-DOPE-NXT-XRP-GRC-OK,1828.9802305740739,26415.869544413916,1274,0,13858.519691631967,48266.96116087457
EXCL-DGB-XST-RDD-XLM-DCR-NXT-STEEM,1864.8425033207518,29891.60003049175,1252,0,26928.689204277274,84998.07175839147
LSK-XMG-DMD-DCR-STEEM-XMY-STRAT-PPC,1246.5605337335733,19138.561382246866,1098,0,20962.23445819992,47591.28872448174
BLK-XLM-NLG-BCY-PIVX-BTC-RDD-GRS,1215.7979662912521,21707.51175035535,1072,112,45259.28373087424,63842.944919057394
ETC-GRS-ABY-NLG-BSD-NXT-REP-PPC,1293.0479080520388,18602.177425407062,1242,0,38465.73308185222,50484.656907531054
DCR-VRM-AEON-SPR-ETH-XMG-BLK-NLG,1477.1029434875145,19209.002302964658,1248,0,15649.081168200237,47365.542273219246
BURST-REP-NEOS-GRS-PTC-EMC-LTC-TX,2135.931927314259,31335.457228917,1322,0,44411.05006674191,88812.31863570417
EXP-SLR-RVR-DGB-PIVX-EGC-PTC-NEO,2307.3579400694803,35052.98341530723,1232,0,61726.16715009307,71893.25026644756
ZEC-ABY-CURE-IOC-NXS-ZCL-XCP-PPC,1597.1725617673733,19596.479125913578,1302,0,13226.357711891214,47470.688199821576
DOGE-DGB-LTC-TX-VTC-XST-ENRG-CURE,1683.5175607538138,24752.86129740731,1240,0,20632.15392479401,60957.63251264556
NEOS-FLO-PPC-SPR-EXP-DGB-XCP-DCR,727.0470570682486,8050.389271606355,1186,0,10753.731188780399,23891.72665581163
SPR-CLAM-NEOS-EXCL-LBC-ETC-RDD-XLM,1105.8790016163632,15022.453333289677,1252,0,16025.997004120767,36203.03762911649
DOPE-LTC-STEEM-PTC-VIA-LBC-IOC-ETC,1297.2895646396078,17696.612622879093,1156,0,17890.180075509692,42023.305737036826
LBC-DOGE-LSK-EMC-XRP-NAV-SYS-RVR,1076.81801440549,16723.788353709297,1132,0,19022.575288873006,39335.81186901884
STRAT-NXS-EGC-FLO-RDD-BCY-NAV-REP,1225.0956875448455,16426.456280067683,1208,0,16004.800222240243,41868.824263258124
SBD-SEQ-XVG-PPC-SYS-AMP-TX-STEEM,1909.3278809008214,25678.781815187525,1250,0,42009.39582189722,64483.07696747832
DOGE-XMR-DOPE-XLM-NLG-XRP-AEON-LBC,1255.0694855665286,18398.143769818416,1178,0,18180.17183438008,45110.182682230785
XMG-ENRG-RVR-RBY-EGC-NEOS-SPR-DOGE,1434.5330357504881,16777.406631122798,1252,0,10590.63922970586,36831.75466036063
